product_id,date,stock_received,damaged_stock
945635,Dec-2026,1,0
461804,Dec-2026,2,0
552496,Dec-2026,2,0
968887,Dec-2026,2,0
365133,Dec-2026,2,0
767398,Dec-2026,2,0
863930,Dec-2026,1,0
140489,Dec-2026,2,0
63769,Dec-2026,2,0
820973,Dec-2026,3,0
760828,Dec-2026,2,0
851978,Dec-2026,1,0
123983,Dec-2026,1,0
444361,Dec-2026,3,0
673058,Dec-2026,2,0
153019,Dec-2026,2,0
39154,Dec-2026,2,0
34186,Dec-2026,2,0
14145,Dec-2026,2,0
818522,Dec-2026,3,0
146840,Dec-2026,1,0
839170,Dec-2026,3,0
563740,Dec-2026,1,0
542300,Dec-2026,3,0
481843,Dec-2026,2,0
194682,Dec-2026,2,0
378287,Dec-2026,3,0
513199,Dec-2026,1,0
470449,Dec-2026,2,0
652118,Dec-2026,2,0
187399,Dec-2026,1,0
621677,Dec-2026,1,0
721521,Dec-2026,1,0
120532,Dec-2026,2,0
644847,Dec-2026,1,0
455755,Dec-2026,3,0
473647,Dec-2026,1,0
34200,Dec-2026,2,0
799688,Dec-2026,3,0
140154,Dec-2026,1,0
537274,Dec-2026,2,0
298985,Dec-2026,2,0
196719,Dec-2026,3,0
871592,Dec-2026,2,0
952124,Dec-2026,2,0
136533,Dec-2026,2,0
500739,Dec-2026,3,0
833557,Dec-2026,2,0
361361,Dec-2026,2,0
542300,Dec-2026,2,0
171602,Dec-2026,3,0
365132,Dec-2026,2,0
187399,Dec-2026,2,0
764014,Dec-2026,2,0
767398,Dec-2026,3,0
112390,Dec-2026,1,0
661577,Dec-2026,2,0
186168,Dec-2026,2,0
913428,Dec-2026,2,0
760828,Dec-2026,3,0
992178,Dec-2026,2,0
478531,Dec-2026,1,0
89084,Dec-2026,3,0
833557,Dec-2026,1,0
183929,Dec-2026,1,0
949818,Dec-2026,2,0
361361,Dec-2026,3,0
962054,Dec-2026,3,0
470449,Dec-2026,1,0
954722,Dec-2026,2,0
606256,Dec-2026,2,0
187399,Dec-2026,3,0
18035,Dec-2026,1,0
747801,Dec-2026,3,0
448752,Dec-2026,2,0
140154,Dec-2026,2,0
615545,Dec-2026,3,0
131748,Dec-2026,3,0
425341,Dec-2026,1,0
677169,Dec-2026,2,0
679284,Dec-2026,1,0
41853,Dec-2026,1,0
500739,Dec-2026,2,0
500633,Dec-2026,3,0
592784,Dec-2026,3,0
961614,Dec-2026,2,0
313754,Dec-2026,3,0
587420,Dec-2026,3,0
962591,Dec-2026,1,0
712003,Dec-2026,3,0
131937,Dec-2026,1,0
937542,Dec-2026,1,0
451933,Dec-2026,3,0
18035,Dec-2026,2,0
552496,Dec-2026,1,0
9436,Dec-2026,1,0
647462,Dec-2026,2,0
124290,Dec-2026,2,0
853932,Dec-2026,1,0
433521,Dec-2026,1,0
757274,Dec-2026,2,0
137909,Dec-2026,3,0
11422,Dec-2026,3,0
39154,Dec-2026,3,0
891833,Dec-2026,3,0
833557,Dec-2026,3,0
578097,Dec-2026,1,0
690565,Dec-2026,1,0
961614,Dec-2026,1,0
378230,Dec-2026,3,0
319388,Dec-2026,1,0
679321,Dec-2026,2,0
33955,Dec-2026,1,0
455755,Dec-2026,1,0
859361,Dec-2026,2,0
63769,Dec-2026,3,0
970529,Dec-2026,1,0
661577,Dec-2026,3,0
799459,Dec-2026,1,0
70969,Dec-2026,1,0
462526,Dec-2026,1,0
888807,Dec-2026,1,0
67197,Dec-2026,3,0
313754,Dec-2026,1,0
687218,Dec-2026,3,0
491314,Dec-2026,1,0
327290,Dec-2026,2,0
807452,Dec-2026,3,0
94225,Dec-2026,3,0
704868,Dec-2026,1,0
133542,Dec-2026,1,0
600767,Dec-2026,1,0
799459,Dec-2026,2,0
552883,Dec-2026,3,0
376447,Dec-2026,3,0
990993,Dec-2026,2,0
107548,Dec-2026,3,0
118820,Dec-2026,2,0
272170,Dec-2026,1,0
53833,Dec-2026,3,0
876139,Dec-2026,1,0
993331,Dec-2026,3,0
739448,Dec-2026,2,0
799688,Dec-2026,1,0
219598,Dec-2026,1,0
677169,Dec-2026,3,0
992178,Dec-2026,1,0
39154,Dec-2026,1,0
473929,Dec-2026,1,0
883013,Dec-2026,1,0
532965,Dec-2026,2,0
461804,Dec-2026,3,0
704868,Dec-2026,3,0
492958,Dec-2026,1,0
256051,Dec-2026,1,0
600767,Dec-2026,3,0
240179,Dec-2026,1,0
284460,Dec-2026,2,0
659290,Dec-2026,1,0
540618,Dec-2026,3,0
328457,Dec-2026,3,0
890232,Dec-2026,3,0
764014,Dec-2026,1,0
327290,Dec-2026,3,0
799688,Dec-2026,2,0
219598,Dec-2026,2,0
131748,Dec-2026,1,0
706112,Dec-2026,2,0
557908,Dec-2026,2,0
153019,Dec-2026,1,0
871592,Dec-2026,1,0
257719,Dec-2026,3,0
689769,Dec-2026,1,0
969851,Dec-2026,2,0
131136,Dec-2026,2,0
435929,Dec-2026,3,0
336847,Dec-2026,1,0
6405,Dec-2026,1,0
799459,Dec-2026,3,0
669378,Dec-2026,1,0
848226,Dec-2026,2,0
516376,Dec-2026,2,0
654297,Dec-2026,3,0
397973,Dec-2026,3,0
461804,Dec-2026,1,0
336847,Dec-2026,2,0
367391,Dec-2026,3,0
847349,Dec-2026,2,0
659290,Dec-2026,2,0
990993,Dec-2026,3,0
51036,Dec-2026,1,0
34186,Dec-2026,3,0
349294,Dec-2026,2,0
658389,Dec-2026,2,0
171602,Dec-2026,2,0
300159,Dec-2026,3,0
689769,Dec-2026,2,0
945635,Dec-2026,3,0
131136,Dec-2026,1,0
993331,Dec-2026,1,0
894539,Dec-2026,1,0
284460,Dec-2026,1,0
500633,Dec-2026,2,0
798639,Dec-2026,3,0
587420,Dec-2026,1,0
36412,Dec-2026,2,0
366066,Dec-2026,1,0
264803,Dec-2026,1,0
540618,Dec-2026,2,0
969851,Dec-2026,1,0
140489,Dec-2026,1,0
848226,Dec-2026,3,0
965755,Dec-2026,1,0
217710,Dec-2026,1,0
500739,Dec-2026,1,0
734789,Dec-2026,1,0
228286,Dec-2026,3,0
652118,Dec-2026,3,0
34200,Dec-2026,1,0
726958,Dec-2026,2,0
818990,Dec-2026,2,0
654297,Dec-2026,1,0
397973,Dec-2026,1,0
136533,Dec-2026,1,0
500633,Dec-2026,1,0
91670,Dec-2026,2,0
700048,Dec-2026,2,0
706112,Dec-2026,1,0
566052,Dec-2026,2,0
11422,Dec-2026,1,0
36412,Dec-2026,1,0
600767,Dec-2026,2,0
587645,Dec-2026,2,0
56589,Dec-2026,1,0
578097,Dec-2026,3,0
952168,Dec-2026,1,0
53833,Dec-2026,1,0
124290,Dec-2026,1,0
525531,Dec-2026,1,0
837480,Dec-2026,2,0
444361,Dec-2026,1,0
89084,Dec-2026,1,0
592784,Dec-2026,1,0
328457,Dec-2026,1,0
306177,Dec-2026,1,0
721521,Dec-2026,3,0
747801,Dec-2026,1,0
820973,Dec-2026,1,0
613942,Dec-2026,1,0
888807,Dec-2026,3,0
798639,Dec-2026,1,0
654623,Dec-2026,1,0
305754,Dec-2026,1,0
611575,Dec-2026,1,0
669378,Jan-2026,3,0
965755,Jan-2026,3,0
39154,Jan-2026,3,0
478531,Jan-2026,3,0
397973,Jan-2026,3,0
555121,Jan-2026,2,0
462526,Jan-2026,3,0
217710,Jan-2026,2,0
89084,Jan-2026,3,0
500633,Jan-2026,3,0
799952,Jan-2026,3,0
361361,Jan-2026,2,0
378230,Jan-2026,3,0
658389,Jan-2026,2,0
914071,Jan-2026,3,0
481843,Jan-2026,2,0
991434,Jan-2026,3,0
319388,Jan-2026,3,0
962591,Jan-2026,3,0
687218,Jan-2026,3,0
681063,Jan-2026,2,0
300159,Jan-2026,3,0
378287,Jan-2026,2,0
118820,Jan-2026,2,0
228286,Jan-2026,3,0
712307,Jan-2026,3,0
365132,Jan-2026,2,0
954722,Jan-2026,2,0
606256,Jan-2026,2,0
487931,Jan-2026,3,0
901144,Jan-2026,3,0
53833,Jan-2026,3,0
876139,Jan-2026,3,0
120532,Jan-2026,2,0
945635,Jan-2026,3,0
760684,Jan-2026,3,0
354409,Jan-2026,2,0
490602,Jan-2026,3,0
327290,Jan-2026,3,0
451933,Jan-2026,3,0
36412,Jan-2026,2,0
94225,Jan-2026,3,0
968887,Jan-2026,3,0
753354,Jan-2026,3,0
672059,Jan-2026,3,0
140489,Jan-2026,3,0
63769,Jan-2026,3,0
684939,Jan-2026,3,0
219598,Jan-2026,3,0
140154,Jan-2026,2,0
600767,Jan-2026,3,0
784827,Jan-2026,3,0
853932,Jan-2026,3,0
82484,Jan-2026,3,0
120385,Jan-2026,3,0
52729,Jan-2026,3,0
661577,Jan-2026,2,0
951463,Jan-2026,3,0
243235,Jan-2026,3,0
256783,Jan-2026,3,0
757274,Jan-2026,3,0
726958,Jan-2026,2,0
642612,Jan-2026,2,0
425341,Jan-2026,2,0
723678,Jan-2026,3,0
451812,Jan-2026,3,0
274207,Jan-2026,3,0
557908,Jan-2026,3,0
264803,Jan-2026,2,0
56589,Jan-2026,3,0
33797,Jan-2026,3,0
123983,Jan-2026,2,0
237083,Jan-2026,2,0
679284,Jan-2026,3,0
240179,Jan-2026,3,0
673058,Jan-2026,3,0
669378,Jan-2026,2,0
848226,Jan-2026,3,0
890623,Jan-2026,3,0
965755,Jan-2026,2,0
478531,Jan-2026,2,0
871592,Jan-2026,2,0
555121,Jan-2026,3,0
146840,Jan-2026,3,0
714999,Jan-2026,3,0
880510,Jan-2026,2,0
41853,Jan-2026,2,0
891833,Jan-2026,3,0
833557,Jan-2026,3,0
883013,Jan-2026,3,0
183929,Jan-2026,3,0
578097,Jan-2026,3,0
690565,Jan-2026,3,0
961614,Jan-2026,3,0
291238,Jan-2026,3,0
654623,Jan-2026,3,0
563740,Jan-2026,3,0
990993,Jan-2026,3,0
491521,Jan-2026,3,0
914071,Jan-2026,2,0
540618,Jan-2026,2,0
171602,Jan-2026,2,0
60619,Jan-2026,2,0
679321,Jan-2026,2,0
300159,Jan-2026,2,0
962054,Jan-2026,3,0
532965,Jan-2026,3,0
491314,Jan-2026,3,0
33955,Jan-2026,2,0
954722,Jan-2026,3,0
606256,Jan-2026,3,0
272170,Jan-2026,3,0
721521,Jan-2026,3,0
901144,Jan-2026,2,0
764014,Jan-2026,2,0
937542,Jan-2026,3,0
747801,Jan-2026,3,0
604184,Jan-2026,3,0
697683,Jan-2026,3,0
894539,Jan-2026,3,0
473647,Jan-2026,3,0
385113,Jan-2026,3,0
490939,Jan-2026,2,0
615545,Jan-2026,3,0
51036,Jan-2026,3,0
930284,Jan-2026,3,0
432617,Jan-2026,3,0
57405,Jan-2026,3,0
585299,Jan-2026,3,0
564692,Jan-2026,2,0
131748,Jan-2026,2,0
537274,Jan-2026,3,0
726958,Jan-2026,3,0
613942,Jan-2026,3,0
771228,Jan-2026,2,0
451812,Jan-2026,2,0
677169,Jan-2026,3,0
706112,Jan-2026,3,0
799459,Jan-2026,2,0
851978,Jan-2026,3,0
992178,Jan-2026,3,0
56589,Jan-2026,2,0
237083,Jan-2026,3,0
298985,Jan-2026,3,0
444361,Jan-2026,3,0
679284,Jan-2026,2,0
516376,Jan-2026,2,0
77308,Jan-2026,2,0
376447,Jan-2026,2,0
217710,Jan-2026,3,0
146840,Jan-2026,3,1
888807,Jan-2026,3,1
15314,Jan-2026,2,0
41853,Jan-2026,3,0
500633,Jan-2026,2,0
799952,Jan-2026,2,1
329351,Jan-2026,2,0
833557,Jan-2026,2,0
734789,Jan-2026,3,1
378230,Jan-2026,2,0
762527,Jan-2026,3,0
602241,Jan-2026,3,0
991434,Jan-2026,2,1
328457,Jan-2026,2,0
378676,Jan-2026,3,0
305754,Jan-2026,2,0
925482,Jan-2026,3,0
621677,Jan-2026,2,0
692985,Jan-2026,3,0
876139,Jan-2026,2,1
317242,Jan-2026,3,0
451933,Jan-2026,2,1
677542,Jan-2026,3,1
473647,Jan-2026,3,1
112390,Jan-2026,3,0
219598,Jan-2026,2,0
140154,Jan-2026,3,1
449106,Jan-2026,3,0
367391,Jan-2026,2,4
433521,Jan-2026,3,1
927651,Jan-2026,3,1
4452,Jan-2026,3,1
440875,Jan-2026,3,0
52729,Jan-2026,2,0
373536,Jan-2026,2,0
131748,Jan-2026,3,5
757274,Jan-2026,2,0
677169,Jan-2026,3,1
799459,Jan-2026,3,0
123983,Jan-2026,3,0
11422,Jan-2026,3,0
222892,Jan-2026,3,0
818990,Jan-2026,2,0
284460,Jan-2026,2,0
397973,Jan-2026,2,1
818522,Jan-2026,3,1
15314,Jan-2026,2,1
741341,Jan-2026,3,0
500739,Jan-2026,3,0
324809,Jan-2026,2,0
592784,Jan-2026,3,0
690565,Jan-2026,2,0
952168,Jan-2026,3,0
542300,Jan-2026,3,0
587420,Jan-2026,3,0
832348,Jan-2026,3,0
228286,Jan-2026,2,0
969851,Jan-2026,3,0
305754,Jan-2026,3,0
398340,Jan-2026,2,1
131937,Jan-2026,3,0
621677,Jan-2026,3,0
901144,Jan-2026,3,1
945635,Jan-2026,2,0
354409,Jan-2026,3,1
435929,Jan-2026,2,0
91670,Jan-2026,3,1
144124,Jan-2026,2,1
589812,Jan-2026,3,1
365133,Jan-2026,3,0
9436,Jan-2026,3,1
385113,Jan-2026,2,0
647462,Jan-2026,3,0
34200,Jan-2026,3,1
490939,Jan-2026,3,0
124290,Jan-2026,3,0
140489,Jan-2026,2,1
256051,Jan-2026,2,0
820973,Jan-2026,2,0
433521,Jan-2026,2,1
4452,Jan-2026,3,0
953175,Jan-2026,3,1
707935,Jan-2026,3,0
942001,Jan-2026,3,1
661577,Jan-2026,2,6
642612,Jan-2026,3,0
760828,Jan-2026,2,0
587645,Jan-2026,3,0
837480,Jan-2026,3,0
566052,Jan-2026,3,0
264803,Jan-2026,3,0
154179,Jan-2026,3,0
114414,Jan-2026,3,0
516376,Jan-2026,3,0
39154,Jan-2026,2,0
70969,Jan-2026,3,0
952124,Jan-2026,3,0
818522,Jan-2026,2,0
462526,Jan-2026,2,0
376447,Jan-2026,3,0
798639,Jan-2026,2,0
839170,Jan-2026,3,0
578097,Jan-2026,2,0
961614,Jan-2026,2,0
361361,Jan-2026,3,0
313754,Jan-2026,2,0
658389,Jan-2026,3,0
762527,Jan-2026,2,0
328457,Jan-2026,3,0
378287,Jan-2026,3,0
118820,Jan-2026,3,0
712003,Jan-2026,2,0
689769,Jan-2026,3,0
398340,Jan-2026,3,0
470449,Jan-2026,3,0
623234,Jan-2026,3,0
903336,Jan-2026,2,0
120532,Jan-2026,3,0
679865,Jan-2026,3,0
704868,Jan-2026,3,0
18035,Jan-2026,3,0
91670,Jan-2026,3,0
709916,Jan-2026,3,0
897083,Jan-2026,3,0
9436,Jan-2026,3,0
366066,Jan-2026,2,0
186168,Jan-2026,3,0
784673,Jan-2026,3,0
566052,Jan-2026,2,0
137909,Jan-2026,2,0
26060,Jan-2026,3,0
11422,Jan-2026,2,0
473929,Jan-2026,2,0
70969,Jan-2026,2,0
891833,Jan-2026,2,0
952168,Jan-2026,2,0
491521,Jan-2026,2,0
107548,Jan-2026,3,0
681063,Jan-2026,3,0
712307,Jan-2026,2,0
378676,Jan-2026,2,0
611575,Jan-2026,2,0
764014,Jan-2026,3,0
903336,Jan-2026,3,0
287070,Jan-2026,3,0
679865,Jan-2026,2,0
461804,Jan-2026,3,0
677542,Jan-2026,3,0
739448,Jan-2026,3,0
647462,Jan-2026,2,0
970529,Jan-2026,3,0
367391,Jan-2026,3,0
953175,Jan-2026,3,0
951463,Jan-2026,2,0
564692,Jan-2026,3,0
537274,Jan-2026,2,0
771228,Jan-2026,3,0
760828,Jan-2026,3,0
557908,Jan-2026,2,0
222892,Jan-2026,2,0
871592,Jan-2026,3,0
654297,Jan-2026,3,0
888807,Jan-2026,3,0
136533,Jan-2026,3,0
659290,Jan-2026,3,0
183929,Jan-2026,2,0
487065,Jan-2026,3,0
602241,Jan-2026,2,0
561860,Jan-2026,3,0
513199,Jan-2026,3,0
807452,Jan-2026,3,0
863930,Jan-2026,3,0
803607,Jan-2026,3,0
859361,Jan-2026,3,0
449106,Jan-2026,2,0
6405,Jan-2026,2,0
942001,Jan-2026,3,0
613942,Jan-2026,2,0
992178,Jan-2026,2,0
14145,Jan-2026,3,0
552883,Jan-2026,3,0
329351,Jan-2026,3,0
734789,Jan-2026,2,0
291238,Jan-2026,2,0
567671,Jan-2026,3,0
481843,Jan-2026,3,0
171602,Jan-2026,3,0
107548,Jan-2026,2,0
712003,Jan-2026,3,0
532965,Jan-2026,2,0
306177,Jan-2026,3,0
993331,Jan-2026,2,0
451933,Jan-2026,2,0
461804,Jan-2026,2,0
36412,Jan-2026,3,0
435929,Jan-2026,3,0
455755,Jan-2026,3,0
448752,Jan-2026,3,0
34200,Jan-2026,3,0
799688,Jan-2026,3,0
492958,Jan-2026,3,0
140154,Jan-2026,3,0
6405,Jan-2026,3,0
367391,Jan-2026,2,0
927651,Jan-2026,3,0
373536,Jan-2026,3,0
673058,Jan-2026,2,0
153019,Jan-2026,2,0
818990,Jan-2026,3,0
349294,Jan-2026,2,0
847349,Jan-2026,3,0
67197,Jan-2026,2,0
337168,Jan-2026,2,0
455083,Jan-2026,2,0
487065,Jan-2026,2,0
949818,Jan-2026,3,0
563740,Jan-2026,2,0
990993,Jan-2026,2,0
540618,Jan-2026,3,0
60619,Jan-2026,3,0
679321,Jan-2026,3,0
667163,Jan-2026,2,0
187399,Jan-2026,3,0
131136,Jan-2026,2,0
287070,Jan-2026,2,0
552496,Jan-2026,2,0
589812,Jan-2026,3,0
700048,Jan-2026,3,0
186168,Jan-2026,2,0
525531,Jan-2026,3,0
913428,Jan-2026,3,0
33797,Jan-2026,2,0
240179,Jan-2026,2,0
114414,Jan-2026,2,0
812607,Jan-2026,3,0
473929,Jan-2026,3,0
818522,Jan-2026,3,0
888807,Jan-2026,2,1
382511,Jan-2026,3,1
880510,Jan-2026,3,0
324809,Jan-2026,3,0
578097,Jan-2026,3,1
654623,Jan-2026,2,0
587420,Jan-2026,2,1
991434,Jan-2026,3,1
623234,Jan-2026,2,0
652118,Jan-2026,3,0
611575,Jan-2026,3,0
692985,Jan-2026,2,0
354409,Jan-2026,3,0
644847,Jan-2026,3,0
94225,Jan-2026,2,1
144124,Jan-2026,3,0
863930,Jan-2026,3,1
124290,Jan-2026,3,1
684939,Jan-2026,2,0
433521,Jan-2026,2,0
432617,Jan-2026,3,1
564692,Jan-2026,3,1
131748,Jan-2026,3,1
256783,Jan-2026,2,0
525531,Jan-2026,3,1
274207,Jan-2026,2,1
137909,Jan-2026,2,1
33797,Jan-2026,2,1
298985,Jan-2026,2,1
444361,Jan-2026,2,1
153019,Jan-2026,3,0
15314,Jan-2026,3,0
41853,Jan-2026,2,1
500739,Jan-2026,2,1
592784,Jan-2026,2,0
313754,Jan-2026,3,0
319388,Jan-2026,2,0
398340,Jan-2026,2,0
487931,Jan-2026,2,1
435929,Jan-2026,3,1
820541,Jan-2026,3,0
739534,Jan-2026,3,0
124290,Jan-2026,2,0
433521,Jan-2026,3,0
642612,Jan-2026,2,1
784673,Jan-2026,2,1
851978,Jan-2026,2,0
154179,Jan-2026,2,0
34186,Jan-2026,3,0
654297,Jan-2026,2,0
462526,Jan-2026,2,1
89084,Jan-2026,2,0
949818,Jan-2026,2,1
667163,Jan-2026,2,1
305754,Jan-2026,3,1
187399,Jan-2026,2,0
272170,Jan-2026,2,0
94225,Jan-2026,3,1
930284,Jan-2026,3,1
154179,Jan-2026,3,1
812607,Jan-2026,2,0
847349,Jan-2026,2,0
77308,Jan-2026,3,0
654297,Jan-2026,2,1
462526,Jan-2026,3,1
382511,Jan-2026,3,0
67197,Jan-2026,3,1
833557,Jan-2026,2,1
734789,Jan-2026,2,1
313754,Jan-2026,3,1
587420,Jan-2026,3,1
687218,Jan-2026,2,0
228286,Jan-2026,2,1
532965,Jan-2026,2,1
760684,Jan-2026,3,1
112390,Jan-2026,3,1
820973,Jan-2026,3,0
784673,Jan-2026,2,0
425341,Jan-2026,3,0
848226,Jan-2026,2,0
952124,Jan-2026,2,0
798639,Jan-2026,3,0
949818,Jan-2026,2,0
890232,Jan-2026,3,0
689769,Jan-2026,2,0
470449,Jan-2026,2,0
760684,Jan-2026,2,0
131136,Jan-2026,3,0
18035,Jan-2026,2,0
767398,Jan-2026,3,0
913428,Jan-2026,2,0
706112,Jan-2026,2,0
444361,Jan-2026,2,0
196719,Jan-2026,2,0
14145,Jan-2026,2,0
714999,Jan-2026,2,0
257719,Jan-2026,3,0
337168,Jan-2026,3,0
991434,Jan-2026,2,0
652118,Jan-2026,2,0
807452,Jan-2026,2,0
552496,Jan-2026,3,0
525531,Jan-2026,2,0
137909,Jan-2026,3,0
26060,Jan-2026,2,0
284460,Jan-2026,3,0
883013,Jan-2026,2,0
661577,Jan-2026,3,0
587645,Jan-2026,2,0
890623,Jan-2026,2,0
196719,Jan-2026,3,0
349294,Jan-2026,3,0
455083,Jan-2026,3,0
194682,Jan-2026,3,0
365132,Jan-2026,3,0
336847,Jan-2026,3,0
799688,Jan-2026,2,0
256051,Jan-2026,3,0
552883,Jan-2026,2,0
888807,Jan-2026,2,0
67197,Jan-2026,3,0
667163,Jan-2026,3,0
962054,Jan-2026,2,0
33955,Jan-2026,3,0
993331,Jan-2026,3,0
366066,Jan-2026,3,0
600767,Jan-2026,2,0
243235,Jan-2026,2,0
34186,Jan-2026,2,0
487931,Jan-2026,2,0
747801,Jan-2026,2,0
853932,Jan-2026,2,0
799952,Jan-2026,2,0
561860,Jan-2026,2,0
491314,Jan-2026,2,0
131937,Jan-2026,2,0
327290,Jan-2026,2,0
133542,Jan-2026,3,0
734789,Jan-2026,3,0
53833,Jan-2026,2,0
490602,Jan-2026,2,0
317242,Jan-2026,2,0
112390,Jan-2026,2,0
837480,Jan-2026,2,0
741341,Jan-2026,2,0
298985,Jan-2026,2,0
397973,Jan-2026,2,0
659290,Jan-2026,2,0
784827,Jan-2026,2,0
513199,Jan-2026,2,0
91670,Jan-2026,2,0
803607,Jan-2026,2,0
274207,Jan-2026,2,0
832348,Jan-2026,2,0
890232,Jan-2026,2,0
970529,Jan-2026,2,0
587420,Jan-2026,2,0
969851,Jan-2026,2,0
257719,Jan-2026,2,0
839170,Jan-2026,2,0
455755,Jan-2026,2,0
153019,Feb-2026,2,0
11422,Feb-2026,3,0
516376,Feb-2026,2,0
847349,Feb-2026,3,0
77308,Feb-2026,2,0
146840,Feb-2026,3,0
880510,Feb-2026,3,0
741341,Feb-2026,3,0
329351,Feb-2026,3,0
839170,Feb-2026,2,0
592784,Feb-2026,2,0
762527,Feb-2026,3,0
602241,Feb-2026,3,0
481843,Feb-2026,3,0
991434,Feb-2026,2,0
540618,Feb-2026,3,0
171602,Feb-2026,2,0
228286,Feb-2026,2,0
712003,Feb-2026,2,0
962054,Feb-2026,3,0
33955,Feb-2026,3,0
954722,Feb-2026,2,0
925482,Feb-2026,3,0
611575,Feb-2026,3,0
621677,Feb-2026,3,0
945635,Feb-2026,3,0
760684,Feb-2026,2,0
131136,Feb-2026,3,0
552496,Feb-2026,3,0
336847,Feb-2026,3,0
589812,Feb-2026,3,0
894539,Feb-2026,3,0
968887,Feb-2026,3,0
647462,Feb-2026,3,0
34200,Feb-2026,3,0
753354,Feb-2026,3,0
803607,Feb-2026,3,0
219598,Feb-2026,3,0
449106,Feb-2026,3,0
615545,Feb-2026,3,0
600767,Feb-2026,2,0
853932,Feb-2026,3,0
927651,Feb-2026,3,0
953175,Feb-2026,3,0
57405,Feb-2026,3,0
942001,Feb-2026,3,0
661577,Feb-2026,3,0
951463,Feb-2026,3,0
243235,Feb-2026,3,0
131748,Feb-2026,3,0
913428,Feb-2026,2,0
757274,Feb-2026,3,0
784673,Feb-2026,3,0
677169,Feb-2026,3,0
587645,Feb-2026,3,0
137909,Feb-2026,2,0
799459,Feb-2026,3,0
992178,Feb-2026,3,0
56589,Feb-2026,3,0
26060,Feb-2026,2,0
33797,Feb-2026,3,0
123983,Feb-2026,3,0
237083,Feb-2026,3,0
298985,Feb-2026,3,0
240179,Feb-2026,2,0
673058,Feb-2026,3,0
349294,Feb-2026,3,0
70969,Feb-2026,3,0
376447,Feb-2026,2,0
382511,Feb-2026,2,0
67197,Feb-2026,2,0
41853,Feb-2026,2,0
500633,Feb-2026,3,0
799952,Feb-2026,2,0
833557,Feb-2026,2,0
487065,Feb-2026,3,0
690565,Feb-2026,3,0
361361,Feb-2026,2,0
291238,Feb-2026,3,0
563740,Feb-2026,3,0
481843,Feb-2026,2,0
319388,Feb-2026,3,0
328457,Feb-2026,2,0
679321,Feb-2026,3,0
228286,Feb-2026,3,0
561860,Feb-2026,3,0
378676,Feb-2026,3,0
623234,Feb-2026,3,0
901144,Feb-2026,2,0
287070,Feb-2026,3,0
327290,Feb-2026,3,0
435929,Feb-2026,3,0
455755,Feb-2026,3,0
91670,Feb-2026,3,0
677542,Feb-2026,3,0
709916,Feb-2026,3,0
700048,Feb-2026,3,0
897083,Feb-2026,3,0
863930,Feb-2026,3,0
9436,Feb-2026,3,0
684939,Feb-2026,3,0
140154,Feb-2026,3,0
784827,Feb-2026,3,0
707935,Feb-2026,3,0
120385,Feb-2026,3,0
951463,Feb-2026,2,0
373536,Feb-2026,3,0
186168,Feb-2026,3,0
537274,Feb-2026,3,0
525531,Feb-2026,3,0
913428,Feb-2026,3,0
771228,Feb-2026,2,0
760828,Feb-2026,3,0
677169,Feb-2026,2,0
274207,Feb-2026,3,0
264803,Feb-2026,2,0
33797,Feb-2026,2,0
444361,Feb-2026,2,0
679284,Feb-2026,2,0
890623,Feb-2026,3,0
812607,Feb-2026,3,0
70969,Feb-2026,2,0
397973,Feb-2026,3,0
376447,Feb-2026,3,0
136533,Feb-2026,2,0
67197,Feb-2026,3,0
799952,Feb-2026,3,0
798639,Feb-2026,2,0
455083,Feb-2026,3,0
654623,Feb-2026,3,0
378230,Feb-2026,3,0
542300,Feb-2026,3,0
587420,Feb-2026,3,0
991434,Feb-2026,3,0
513199,Feb-2026,3,0
890232,Feb-2026,2,0
689769,Feb-2026,3,0
491314,Feb-2026,3,0
606256,Feb-2026,3,0
652118,Feb-2026,2,0
272170,Feb-2026,2,0
876139,Feb-2026,2,0
903336,Feb-2026,3,0
354409,Feb-2026,3,0
490602,Feb-2026,3,0
679865,Feb-2026,3,0
94225,Feb-2026,3,0
820541,Feb-2026,2,0
604184,Feb-2026,3,0
697683,Feb-2026,3,0
365133,Feb-2026,3,0
767398,Feb-2026,3,0
473647,Feb-2026,3,0
112390,Feb-2026,3,0
140489,Feb-2026,2,0
799688,Feb-2026,3,0
859361,Feb-2026,3,0
140154,Feb-2026,2,0
615545,Feb-2026,2,0
820973,Feb-2026,3,0
367391,Feb-2026,3,0
433521,Feb-2026,3,0
930284,Feb-2026,3,0
256783,Feb-2026,3,0
726958,Feb-2026,2,0
425341,Feb-2026,3,0
837480,Feb-2026,2,0
566052,Feb-2026,2,0
137909,Feb-2026,3,0
154179,Feb-2026,2,0
444361,Feb-2026,3,0
848226,Feb-2026,2,0
478531,Feb-2026,2,0
818990,Feb-2026,3,0
14145,Feb-2026,3,0
847349,Feb-2026,2,0
871592,Feb-2026,3,0
284460,Feb-2026,2,0
552883,Feb-2026,3,0
136533,Feb-2026,3,0
329351,Feb-2026,2,0
659290,Feb-2026,3,0
839170,Feb-2026,3,0
949818,Feb-2026,3,0
990993,Feb-2026,3,0
952168,Feb-2026,2,0
542300,Feb-2026,2,0
491521,Feb-2026,3,0
567671,Feb-2026,3,0
962591,Feb-2026,3,0
107548,Feb-2026,3,0
118820,Feb-2026,3,0
378676,Feb-2026,2,0
890232,Feb-2026,3,0
954722,Feb-2026,3,0
721521,Feb-2026,2,0
