campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,roas_calculated
76427,New User Discount,13/01/2024,Premium,Email,7880,481,100,"£2,961.80","£8,880.71",2.33,2.998416503
818893,Weekend Special,13/01/2024,New Users,Social Media,9192,793,83,"£2,186.96","£8,027.68",3.88,3.670702711
701915,Festival Offer,13/01/2024,New Users,App,8480,852,42,"£4,513.72","£4,785.34",3.53,1.060176528
614369,Flash Sale,13/01/2024,Inactive,Email,1970,719,13,"£4,339.37","£5,347.82",3.93,1.232395486
272335,Membership Drive,13/01/2024,Inactive,SMS,4043,795,31,"£2,511.57","£6,726.25",3.8,2.678105727
978223,Category Promotion,13/01/2024,Inactive,SMS,8307,482,20,"£2,702.15","£6,900.92",3.84,2.553862665
224613,App Push Notification,13/01/2024,Inactive,Email,4425,916,77,"£4,954.62","£3,670.38",2.33,0.7407994962
51032,Email Campaign,13/01/2024,Premium,App,6681,764,64,"£2,166.84","£4,162.17",1.96,1.920847871
128196,Referral Program,13/01/2024,All,SMS,3562,670,85,"£3,034.11","£2,549.48",1.6,0.8402727653
44995,New User Discount,12/01/2024,New Users,App,8492,555,44,"£4,186.96","£9,300.46",3.94,2.22129182
294232,Weekend Special,12/01/2024,Inactive,SMS,4619,591,61,"£1,647.83","£2,626.40",2.59,1.593853735
781860,Festival Offer,12/01/2024,Inactive,SMS,7724,806,27,"£2,636.78","£5,763.29",3.26,2.185730323
173686,Flash Sale,12/01/2024,New Users,SMS,4450,537,64,"£4,525.12","£6,089.65",3.66,1.345743317
437253,Membership Drive,12/01/2024,All,SMS,2852,691,30,"£1,172.03","£6,635.22",1.88,5.661305598
948324,Category Promotion,12/01/2024,All,App,2897,304,62,"£4,474.20","£2,266.26",3.44,0.5065173662
659873,App Push Notification,12/01/2024,Premium,Email,6239,748,31,"£1,932.46","£6,033.74",2.85,3.122310423
159637,Email Campaign,12/01/2024,New Users,Social Media,8523,144,15,"£1,325.84","£2,892.64",3.28,2.181741387
575395,Referral Program,12/01/2024,All,SMS,8578,186,47,"£3,093.53","£6,806.45",2.93,2.200221107
449505,New User Discount,11/01/2024,New Users,Email,3360,755,35,"£4,270.82","£3,158.53",2.5,0.7395605528
619450,Weekend Special,11/01/2024,Premium,App,2205,527,68,"£4,274.75","£6,006.35",3.1,1.40507632
409830,Festival Offer,11/01/2024,All,Social Media,8916,261,67,"£4,814.17","£3,469.35",1.98,0.7206538199
162569,Flash Sale,11/01/2024,All,Email,1558,727,44,"£4,378.59","£3,603.04",1.51,0.8228767708
220343,Membership Drive,11/01/2024,New Users,Social Media,9777,994,81,"£2,607.38","£2,976.85",1.52,1.141701632
655868,Category Promotion,11/01/2024,New Users,Email,4756,670,61,"£3,510.33","£8,818.44",1.84,2.512139884
834878,App Push Notification,11/01/2024,Inactive,Social Media,8843,119,66,"£3,009.34","£6,421.91",3.59,2.133992836
666226,Email Campaign,11/01/2024,Inactive,SMS,8860,652,56,"£1,130.97","£7,607.60",2.3,6.726615206
122657,Referral Program,11/01/2024,Premium,Email,9941,581,23,"£2,706.39","£6,117.85",2.18,2.260520472
502983,New User Discount,10/01/2024,Premium,SMS,7561,705,53,"£4,855.26","£3,785.19",2.92,0.7796060355
523873,Weekend Special,10/01/2024,All,Social Media,7517,987,36,"£1,103.93","£9,178.13",3.58,8.31405071
404103,Festival Offer,10/01/2024,New Users,SMS,1581,156,74,"£1,592.22","£7,511.57",1.61,4.717670925
670150,Flash Sale,10/01/2024,All,Social Media,4446,715,79,"£3,601.41","£4,563.55",2.28,1.267156475
157866,Membership Drive,10/01/2024,New Users,App,3538,940,75,"£2,515.83","£2,474.80",1.79,0.9836912669
281799,Category Promotion,10/01/2024,Premium,Email,5565,826,50,"£3,425.01","£2,359.65",2.32,0.6889468936
382622,App Push Notification,10/01/2024,Inactive,App,3799,124,32,"£3,938.60","£4,018.14",3.07,1.020194993
81600,Email Campaign,10/01/2024,New Users,SMS,1146,912,12,"£1,156.31","£3,865.04",2.38,3.342563845
984295,Referral Program,10/01/2024,Inactive,App,5875,862,93,"£4,067.05","£2,316.31",3.25,0.569530741
156487,New User Discount,09/01/2024,Inactive,Email,7131,875,58,"£3,953.57","£7,849.28",3.75,1.985365126
11880,Weekend Special,09/01/2024,All,Email,3636,928,11,"£2,470.75","£4,370.14",1.91,1.768750379
688485,Festival Offer,09/01/2024,All,App,5281,813,53,"£4,381.33","£4,480.57",3,1.022650656
541350,Flash Sale,09/01/2024,Premium,SMS,2203,537,49,"£4,260.69","£3,319.63",2.46,0.7791296715
788073,Membership Drive,09/01/2024,New Users,SMS,3206,966,18,"£1,761.00","£9,793.61",1.73,5.561391255
575835,Category Promotion,09/01/2024,All,SMS,5362,574,62,"£2,139.28","£6,182.96",3.18,2.890206051
747767,App Push Notification,09/01/2024,Premium,SMS,4988,380,36,"£4,806.84","£5,281.03",2.24,1.098649008
358975,Email Campaign,09/01/2024,New Users,App,1834,145,53,"£2,638.64","£9,436.54",3.17,3.576289301
192859,Referral Program,09/01/2024,All,Email,2207,429,37,"£2,387.57","£8,605.80",2.93,3.604417881
586559,New User Discount,08/01/2024,All,App,1147,445,38,"£3,395.67","£7,007.70",1.8,2.063716439
238012,Weekend Special,08/01/2024,New Users,Social Media,5475,903,15,"£3,458.33","£8,524.98",2,2.465056834
343938,Festival Offer,08/01/2024,All,App,9741,501,16,"£4,204.28","£3,376.62",2.88,0.8031387063
233812,Flash Sale,08/01/2024,Premium,Social Media,3047,615,31,"£1,271.59","£3,204.38",2.84,2.519978924
845702,Membership Drive,08/01/2024,Inactive,Social Media,2281,320,35,"£2,061.99","£3,994.19",1.81,1.937055951
299375,Category Promotion,08/01/2024,Premium,App,9049,928,59,"£3,500.70","£5,723.33",3.59,1.634910161
509948,App Push Notification,08/01/2024,Premium,Social Media,2811,269,56,"£4,101.46","£7,448.05",2.37,1.815950905
633839,Email Campaign,08/01/2024,All,SMS,2877,231,52,"£4,293.35","£3,378.49",3.57,0.7869123179
666791,Referral Program,08/01/2024,New Users,SMS,9125,939,96,"£2,145.45","£7,722.57",3.5,3.599510592
66016,New User Discount,07/01/2024,New Users,Social Media,3114,145,40,"£3,548.01","£2,065.71",3.75,0.5822165101
627863,Weekend Special,07/01/2024,Premium,App,1467,969,27,"£2,726.89","£6,698.39",3.48,2.456421051
152369,Festival Offer,07/01/2024,Premium,Social Media,7811,862,77,"£2,589.32","£7,710.36",2.32,2.977754777
430194,Flash Sale,07/01/2024,New Users,App,3777,840,89,"£1,496.57","£2,241.58",3.59,1.497811663
434732,Membership Drive,07/01/2024,All,App,5932,419,89,"£4,320.60","£4,126.88",3.66,0.9551636347
59157,Category Promotion,07/01/2024,All,App,6797,587,97,"£3,058.87","£2,304.46",3.04,0.7533697084
951586,App Push Notification,07/01/2024,All,SMS,6959,720,20,"£3,369.11","£3,604.87",2.21,1.069976938
636480,Email Campaign,07/01/2024,Inactive,SMS,6623,649,30,"£3,997.94","£8,797.88",2.53,2.200603311
54353,Referral Program,07/01/2024,All,Social Media,2788,233,75,"£2,217.59","£7,554.83",2.72,3.406774922
396960,New User Discount,06/01/2024,Premium,App,6306,733,63,"£2,035.91","£9,527.95",3.21,4.67994656
309714,Weekend Special,06/01/2024,Premium,App,1034,467,41,"£2,209.12","£2,445.67",1.69,1.107078837
403530,Festival Offer,06/01/2024,All,App,9845,735,49,"£3,503.85","£8,850.87",1.51,2.526041355
465804,Flash Sale,06/01/2024,New Users,Social Media,6628,346,77,"£2,418.62","£3,591.11",1.77,1.484776443
318200,Membership Drive,06/01/2024,New Users,SMS,8225,404,45,"£4,561.73","£7,726.56",2.79,1.693778457
352736,Category Promotion,06/01/2024,Inactive,App,7538,159,63,"£1,135.21","£6,872.38",3.31,6.053840259
15274,App Push Notification,06/01/2024,Inactive,Social Media,6352,106,23,"£2,355.63","£5,374.33",2.77,2.281483085
738748,Email Campaign,06/01/2024,Inactive,SMS,6854,700,70,"£1,715.19","£8,419.27",2.38,4.90865152
767570,Referral Program,06/01/2024,Premium,Social Media,4963,313,44,"£2,476.22","£2,533.20",2.29,1.023010879
573627,New User Discount,05/01/2024,New Users,SMS,3475,300,100,"£3,927.42","£9,820.65",1.59,2.500534702
168394,Weekend Special,05/01/2024,New Users,Social Media,3243,732,28,"£1,548.02","£3,635.64",3.77,2.348574308
840300,Festival Offer,05/01/2024,All,App,5447,243,76,"£2,623.48","£3,409.45",2.65,1.29959062
466430,Flash Sale,05/01/2024,New Users,SMS,1933,743,80,"£3,073.09","£5,348.34",1.99,1.740378577
352001,Membership Drive,05/01/2024,Premium,App,2692,753,27,"£2,796.51","£3,305.01",2.64,1.181833786
179831,Category Promotion,05/01/2024,Premium,SMS,7654,899,74,"£1,960.11","£8,611.94",3.02,4.393600359
781963,App Push Notification,05/01/2024,Premium,App,2360,615,84,"£2,401.54","£8,749.45",1.66,3.643266404
19099,Email Campaign,05/01/2024,Premium,App,5257,619,29,"£3,597.16","£7,778.16",3.47,2.162305819
581816,Referral Program,05/01/2024,Premium,SMS,2033,652,45,"£4,225.84","£2,348.98",1.95,0.5558610832
574823,New User Discount,04/01/2024,Inactive,Email,8540,148,27,"£3,498.87","£4,227.69",3.25,1.208301537
207011,Weekend Special,04/01/2024,Premium,SMS,3841,389,98,"£4,848.66","£5,918.23",3.35,1.220590844
131357,Festival Offer,04/01/2024,All,Social Media,3322,244,27,"£3,424.00","£2,855.59",3.54,0.8339924065
501651,Flash Sale,04/01/2024,All,App,4671,346,66,"£4,395.49","£7,656.24",1.67,1.741839931
974303,Membership Drive,04/01/2024,New Users,Email,1331,396,49,"£3,411.51","£2,277.80",2.34,0.6676808803
281943,Category Promotion,04/01/2024,All,Social Media,6146,277,63,"£2,005.42","£4,961.34",1.65,2.473965553
600143,App Push Notification,04/01/2024,All,App,5320,417,64,"£2,912.93","£2,117.06",3.79,0.7267802522
198302,Email Campaign,04/01/2024,New Users,SMS,8223,382,72,"£1,307.97","£3,665.13",2.6,2.802151425
782574,Referral Program,04/01/2024,New Users,SMS,8052,333,80,"£3,357.57","£8,042.29",3.61,2.395270985
83011,New User Discount,03/01/2024,All,Social Media,9975,206,11,"£4,614.63","£4,522.82",2.93,0.9801045804
900420,Weekend Special,03/01/2024,Premium,SMS,8409,441,29,"£1,061.51","£3,493.54",2.58,3.291104182
153041,Festival Offer,03/01/2024,All,App,7594,148,66,"£1,012.35","£3,175.29",2.19,3.136553563
250530,Flash Sale,03/01/2024,New Users,Email,2212,267,96,"£3,401.14","£5,041.08",3.33,1.482173624
904757,Membership Drive,03/01/2024,Inactive,Social Media,2617,442,94,"£1,643.99","£6,545.12",3.33,3.981240762
838753,Category Promotion,03/01/2024,Premium,Social Media,7658,271,57,"£4,709.86","£4,842.85",1.89,1.028236508
965694,App Push Notification,03/01/2024,All,SMS,7131,854,57,"£3,485.89","£3,251.54",2.54,0.9327718316
132692,Email Campaign,03/01/2024,New Users,SMS,6085,248,25,"£1,689.83","£2,465.95",3.47,1.459288804
516024,Referral Program,03/01/2024,All,SMS,4253,748,72,"£4,412.96","£3,230.86",2.36,0.7321299083
143826,New User Discount,02/01/2024,Inactive,Social Media,2625,526,90,"£1,721.76","£4,876.46",3.42,2.832253043
278905,Weekend Special,02/01/2024,Premium,Email,7932,318,64,"£3,528.86","£6,951.94",2.4,1.970024314
622100,Festival Offer,02/01/2024,All,Social Media,2933,716,63,"£3,389.02","£6,573.57",2.13,1.939666924
999371,Flash Sale,02/01/2024,All,Email,8809,139,83,"£4,272.45","£7,206.68",2.46,1.686779248
200302,Membership Drive,02/01/2024,Premium,Social Media,4972,400,34,"£3,664.76","£4,329.35",2.21,1.181346118
413863,Category Promotion,02/01/2024,Premium,Email,5846,293,37,"£2,628.26","£2,143.92",3.59,0.815718384
86408,App Push Notification,02/01/2024,All,App,3339,961,70,"£2,724.52","£6,289.95",2.42,2.308645193
123130,Email Campaign,02/01/2024,Premium,Social Media,6254,133,38,"£4,809.77","£2,055.27",3.46,0.4273114931
98542,Referral Program,02/01/2024,All,SMS,9575,784,36,"£2,989.16","£9,439.46",2.7,3.157897202
618257,New User Discount,01/01/2024,Premium,Social Media,1032,375,31,"£1,112.60","£8,935.66",2.51,8.031332015
832518,Weekend Special,01/01/2024,New Users,Social Media,3978,771,56,"£2,417.18","£6,432.03",1.93,2.66096443
550199,Festival Offer,01/01/2024,New Users,Social Media,5161,166,78,"£3,217.29","£8,821.81",2.52,2.742000255
558674,Flash Sale,01/01/2024,Inactive,Social Media,3918,207,31,"£3,308.92","£6,660.71",2.1,2.012955889
44051,Membership Drive,01/01/2024,All,App,1592,229,93,"£3,678.47","£7,387.45",1.52,2.008294209
360798,Category Promotion,01/01/2024,Inactive,Email,1301,553,11,"£3,686.46","£4,347.27",2.08,1.179253267
172026,App Push Notification,01/01/2024,All,Social Media,6136,246,98,"£1,393.72","£4,009.31",1.69,2.876696898
967101,Email Campaign,01/01/2024,New Users,Email,8076,262,32,"£1,191.64","£5,283.69",2.08,4.433964956
406101,Referral Program,01/01/2024,Inactive,App,1411,166,17,"£1,980.18","£4,767.67",2.68,2.40769526
755869,New User Discount,31/12/2023,Inactive,Email,4454,963,87,"£3,009.29","£3,120.65",1.62,1.037005407
989367,Weekend Special,31/12/2023,All,Email,5322,462,44,"£4,288.08","£5,955.59",3.3,1.38887101
959183,Festival Offer,31/12/2023,Inactive,SMS,6997,403,81,"£2,755.10","£7,493.42",3.9,2.719835941
389881,Flash Sale,31/12/2023,Premium,Email,2430,136,35,"£1,540.98","£6,278.88",1.61,4.074601877
337940,Membership Drive,31/12/2023,Inactive,Social Media,1778,582,58,"£2,383.12","£6,399.35",1.85,2.685282319
878745,Category Promotion,31/12/2023,New Users,Email,1529,101,36,"£1,781.97","£6,723.10",1.72,3.772846905
329676,App Push Notification,31/12/2023,Inactive,Social Media,8176,814,27,"£4,166.48","£3,199.17",2.7,0.767835199
9609,Email Campaign,31/12/2023,Premium,SMS,6133,116,81,"£1,402.00","£6,264.58",3.42,4.46831669
315016,Referral Program,31/12/2023,New Users,SMS,1583,338,43,"£3,710.90","£6,712.55",3.53,1.808873858
759871,New User Discount,30/12/2023,New Users,Email,4332,147,64,"£2,903.10","£3,716.52",1.8,1.280190142
202727,Weekend Special,30/12/2023,Inactive,Email,9539,778,34,"£4,594.74","£9,711.07",2.24,2.113518937
810235,Festival Offer,30/12/2023,Inactive,Social Media,6145,309,95,"£4,262.30","£6,253.08",1.72,1.467067076
187197,Flash Sale,30/12/2023,All,App,2692,294,38,"£3,682.11","£6,524.92",1.89,1.772060042
723351,Membership Drive,30/12/2023,Inactive,Social Media,7855,539,19,"£2,192.70","£2,267.44",3.84,1.03408583
850537,Category Promotion,30/12/2023,New Users,App,9364,133,96,"£4,916.24","£4,778.68",3.22,0.9720192668
414575,App Push Notification,30/12/2023,Inactive,Email,6605,554,53,"£2,873.96","£2,394.82",3,0.8332823004
502922,Email Campaign,30/12/2023,Inactive,Social Media,8177,738,100,"£4,570.50","£7,674.97",2.87,1.679240783
957549,Referral Program,30/12/2023,Inactive,App,6306,683,10,"£3,562.60","£4,430.11",2.87,1.243504744
296457,New User Discount,29/12/2023,Premium,SMS,6308,551,39,"£1,429.17","£7,743.41",3.2,5.418116809
113949,Weekend Special,29/12/2023,New Users,Social Media,7249,771,77,"£3,512.29","£4,165.50",2.62,1.185978379
875277,Festival Offer,29/12/2023,Inactive,Social Media,7881,887,39,"£3,743.10","£7,712.71",2.03,2.060514012
6811,Flash Sale,29/12/2023,New Users,Social Media,1440,315,21,"£2,243.75","£3,967.38",3.98,1.768191643
591307,Membership Drive,29/12/2023,New Users,SMS,8743,560,16,"£1,784.60","£6,583.00",1.51,3.6887818
429132,Category Promotion,29/12/2023,Premium,SMS,4044,631,14,"£1,043.09","£2,825.34",2.86,2.708625334
355919,App Push Notification,29/12/2023,All,SMS,3076,958,16,"£2,064.76","£7,863.81",2.85,3.80858308
536930,Email Campaign,29/12/2023,All,Social Media,9647,418,60,"£1,685.59","£6,677.51",1.74,3.961526824
162944,Referral Program,29/12/2023,Inactive,App,7861,118,94,"£4,667.93","£7,921.14",2.87,1.69692776
748393,New User Discount,28/12/2023,All,SMS,3346,715,26,"£2,621.58","£3,526.93",2.84,1.345345174
290761,Weekend Special,28/12/2023,New Users,SMS,4255,422,54,"£3,435.16","£7,833.63",3.84,2.28042653
449695,Festival Offer,28/12/2023,All,App,6696,381,92,"£3,610.94","£5,311.08",2.16,1.47083031
565467,Flash Sale,28/12/2023,Inactive,App,2703,519,76,"£1,225.70","£7,143.82",2.65,5.828359305
14906,Membership Drive,28/12/2023,All,Email,4022,223,38,"£1,064.94","£4,489.99",2.77,4.216190584
94715,Category Promotion,28/12/2023,All,Social Media,6228,872,27,"£3,911.26","£7,865.22",3.79,2.010917198
580306,App Push Notification,28/12/2023,All,Email,6554,417,36,"£2,029.44","£5,981.06",1.9,2.947147982
472481,Email Campaign,28/12/2023,All,Email,2606,845,68,"£4,981.87","£2,038.51",2,0.4091857074
709602,Referral Program,28/12/2023,Inactive,SMS,9518,804,85,"£2,816.37","£3,937.57",3.83,1.398101102
692048,New User Discount,27/12/2023,Premium,Email,7969,705,89,"£4,166.02","£5,543.05",2.92,1.3305385
544266,Weekend Special,27/12/2023,Premium,SMS,8390,775,41,"£2,891.23","£4,558.16",2.02,1.576547006
50477,Festival Offer,27/12/2023,Inactive,Social Media,2529,173,57,"£1,498.67","£8,971.70",2.73,5.986441311
332981,Flash Sale,27/12/2023,Premium,App,6525,627,46,"£2,183.05","£9,898.73",3.3,4.534357894
365732,Membership Drive,27/12/2023,Inactive,Email,7506,246,53,"£4,493.88","£5,616.31",3.92,1.249768574
574973,Category Promotion,27/12/2023,New Users,App,1579,709,13,"£3,975.73","£7,671.56",1.59,1.929597835
858673,App Push Notification,27/12/2023,Inactive,Social Media,5044,385,34,"£2,412.30","£7,470.48",2.23,3.096828753
941043,Email Campaign,27/12/2023,Premium,SMS,3189,706,22,"£3,897.36","£8,720.80",3.43,2.237617259
61298,Referral Program,27/12/2023,All,Social Media,6737,437,60,"£1,121.22","£2,554.50",2.46,2.278321828
788,New User Discount,26/12/2023,Premium,Email,3595,994,71,"£2,896.44","£4,004.21",3.55,1.382459157
342817,Weekend Special,26/12/2023,Inactive,App,5120,978,86,"£3,253.05","£8,938.33",2.38,2.747676796
131109,Festival Offer,26/12/2023,Premium,Social Media,6471,322,49,"£1,730.66","£5,117.01",2.15,2.956681266
317422,Flash Sale,26/12/2023,All,Email,2477,770,46,"£3,274.94","£9,186.13",1.7,2.80497658
792614,Membership Drive,26/12/2023,Inactive,Email,2084,451,21,"£4,840.43","£5,095.39",3.37,1.052673006
975514,Category Promotion,26/12/2023,New Users,Social Media,5129,546,89,"£2,580.51","£4,589.79",2.2,1.778636781
242687,App Push Notification,26/12/2023,Premium,SMS,1942,501,93,"£2,606.09","£4,028.84",1.83,1.545932796
617434,Email Campaign,26/12/2023,Inactive,Email,1276,244,90,"£3,062.60","£5,647.17",1.8,1.843913668
358896,Referral Program,26/12/2023,Premium,Social Media,4060,324,82,"£2,780.78","£2,556.13",2.31,0.9192133142
558662,New User Discount,25/12/2023,Premium,App,8915,253,100,"£4,241.64","£2,902.99",2.69,0.684402731
328403,Weekend Special,25/12/2023,Premium,Social Media,2902,828,10,"£4,458.85","£3,397.63",2.83,0.7619969275
385595,Festival Offer,25/12/2023,All,SMS,3688,962,51,"£1,656.82","£6,203.09",3.38,3.743973395
356347,Flash Sale,25/12/2023,All,App,2747,277,72,"£2,618.31","£8,602.23",3.09,3.28541311
796779,Membership Drive,25/12/2023,Inactive,Email,6180,437,40,"£2,309.24","£3,617.50",2.57,1.566532712
203939,Category Promotion,25/12/2023,Premium,Social Media,4693,899,21,"£4,676.87","£8,564.24",2.8,1.831190518
952318,App Push Notification,25/12/2023,All,Social Media,8624,213,51,"£3,113.80","£5,772.78",1.84,1.8539341
600054,Email Campaign,25/12/2023,Inactive,SMS,9964,714,72,"£1,392.57","£6,067.95",3.93,4.357375213
882690,Referral Program,25/12/2023,New Users,SMS,8247,113,50,"£3,112.89","£8,878.47",2.2,2.852163102
93562,New User Discount,24/12/2023,New Users,Social Media,2724,946,56,"£2,386.53","£8,934.65",2.1,3.743782814
204854,Weekend Special,24/12/2023,New Users,Email,5939,984,27,"£1,259.57","£3,119.74",1.67,2.476829394
146885,Festival Offer,24/12/2023,Inactive,Social Media,6207,211,70,"£1,265.65","£2,971.38",2.62,2.347710663
11123,Flash Sale,24/12/2023,All,App,4095,917,10,"£3,467.80","£9,097.29",1.96,2.623360632
96308,Membership Drive,24/12/2023,Premium,SMS,7414,190,42,"£4,707.97","£9,129.51",2.08,1.939160615
683776,Category Promotion,24/12/2023,Inactive,Email,4423,565,33,"£3,755.46","£5,239.72",2.14,1.395227216
828029,App Push Notification,24/12/2023,Inactive,Social Media,4555,554,89,"£2,051.76","£5,942.34",2.27,2.896215932
935917,Email Campaign,24/12/2023,New Users,SMS,1873,807,95,"£1,819.97","£7,403.33",1.58,4.067830788
165276,Referral Program,24/12/2023,All,App,8708,197,93,"£1,661.64","£2,127.18",3.11,1.28016899
761155,New User Discount,23/12/2023,New Users,SMS,7574,964,83,"£4,732.98","£9,291.31",3.94,1.963099358
659615,Weekend Special,23/12/2023,Premium,Email,7406,225,21,"£1,983.16","£5,949.39",3.22,2.999954618
168803,Festival Offer,23/12/2023,Premium,Email,4390,900,67,"£1,047.34","£6,464.03",2.08,6.171854412
904535,Flash Sale,23/12/2023,Premium,App,6364,374,76,"£1,919.31","£5,543.20",1.6,2.888121252
935353,Membership Drive,23/12/2023,All,App,4522,479,41,"£3,667.51","£9,685.64",3.72,2.640930768
616855,Category Promotion,23/12/2023,New Users,Email,7652,291,78,"£2,503.67","£7,073.24",3.97,2.825148682
604479,App Push Notification,23/12/2023,Inactive,Email,3988,581,16,"£1,534.99","£8,282.28",1.97,5.395657301
765209,Email Campaign,23/12/2023,All,Social Media,9164,354,11,"£3,572.93","£6,815.44",2.53,1.907521278
408037,Referral Program,23/12/2023,Premium,App,7433,545,73,"£2,160.66","£3,496.40",2.73,1.618209251
761531,New User Discount,22/12/2023,All,Social Media,6773,711,23,"£1,431.87","£5,049.63",2.02,3.526598085
499253,Weekend Special,22/12/2023,Premium,SMS,8451,781,20,"£1,577.17","£4,973.89",3.29,3.153680326
440818,Festival Offer,22/12/2023,Premium,SMS,1554,603,93,"£1,735.96","£2,547.85",2.37,1.467689348
752665,Flash Sale,22/12/2023,New Users,Email,8931,358,43,"£2,348.19","£9,634.47",2.04,4.102934601
262602,Membership Drive,22/12/2023,Inactive,SMS,6703,924,33,"£3,383.88","£5,083.82",2.47,1.50236415
242175,Category Promotion,22/12/2023,All,Email,9066,388,31,"£1,543.89","£5,396.61",1.88,3.49546276
352482,App Push Notification,22/12/2023,All,Email,1054,802,50,"£2,613.86","£3,259.64",3.37,1.247059904
116113,Email Campaign,22/12/2023,Inactive,App,5217,152,60,"£4,572.39","£7,909.83",1.76,1.72991149
979857,Referral Program,22/12/2023,Inactive,App,1151,842,49,"£1,355.58","£3,543.75",3.31,2.614194662
406279,New User Discount,21/12/2023,Premium,SMS,6516,309,87,"£4,093.01","£9,386.39",2.72,2.293273166
684169,Weekend Special,21/12/2023,All,Email,5446,340,35,"£3,499.66","£9,127.65",3.78,2.608153363
172626,Festival Offer,21/12/2023,Premium,Email,2884,201,42,"£1,895.05","£9,185.97",2.61,4.847349674
992240,Flash Sale,21/12/2023,Premium,Social Media,9767,823,70,"£3,887.63","£2,147.45",1.68,0.5523802419
484927,Membership Drive,21/12/2023,Premium,SMS,2382,932,12,"£1,499.99","£9,226.71",3.17,6.151181008
231048,Category Promotion,21/12/2023,All,Social Media,5295,563,13,"£4,285.35","£9,792.35",2.9,2.285075898
610154,App Push Notification,21/12/2023,New Users,SMS,3061,145,22,"£2,829.46","£4,528.99",3.73,1.600655249
665642,Email Campaign,21/12/2023,Inactive,SMS,6732,548,78,"£4,274.51","£5,277.18",3.98,1.234569576
642895,Referral Program,21/12/2023,Premium,Email,9784,753,92,"£1,245.53","£6,608.72",3.13,5.305950077
397247,New User Discount,20/12/2023,Premium,Social Media,5103,405,35,"£4,506.66","£7,648.10",1.61,1.69706612
233932,Weekend Special,20/12/2023,New Users,Social Media,4361,697,45,"£1,764.88","£9,511.03",3.37,5.389051947
994061,Festival Offer,20/12/2023,Inactive,Email,2738,745,65,"£4,044.68","£9,632.10",3.84,2.381424488
456276,Flash Sale,20/12/2023,Inactive,SMS,5544,107,24,"£3,753.59","£2,325.22",2.54,0.6194656316
912737,Membership Drive,20/12/2023,Inactive,Email,3158,794,52,"£4,416.20","£2,642.85",2.41,0.5984443639
90342,Category Promotion,20/12/2023,All,Social Media,3669,806,77,"£3,066.77","£4,680.02",3.37,1.526042057
381935,App Push Notification,20/12/2023,All,App,6180,240,48,"£2,482.03","£6,825.68",1.96,2.750039282
823153,Email Campaign,20/12/2023,New Users,App,3680,250,47,"£3,972.33","£8,910.03",1.57,2.243023616
842159,Referral Program,20/12/2023,Inactive,SMS,5594,121,83,"£1,417.70","£6,288.79",1.72,4.435910277
424369,New User Discount,19/12/2023,Inactive,SMS,5282,418,27,"£1,237.00","£6,933.85",1.69,5.605375909
524236,Weekend Special,19/12/2023,Premium,Social Media,5709,373,89,"£1,467.33","£4,489.21",3.99,3.059441298
986381,Festival Offer,19/12/2023,New Users,App,8706,803,51,"£4,081.31","£5,153.80",1.71,1.262780823
331076,Flash Sale,19/12/2023,Inactive,SMS,4108,666,81,"£4,459.67","£6,327.89",3.81,1.418914404
947057,Membership Drive,19/12/2023,All,App,6729,740,80,"£2,906.91","£9,204.75",3.72,3.166506703
581930,Category Promotion,19/12/2023,Premium,App,4808,115,29,"£3,642.85","£5,417.93",2.97,1.487277818
900221,App Push Notification,19/12/2023,Inactive,App,5959,642,88,"£4,234.89","£8,459.99",3.61,1.997688252
767303,Email Campaign,19/12/2023,All,App,8133,936,25,"£2,674.72","£5,576.09",2.81,2.084737842
143893,Referral Program,19/12/2023,Inactive,Email,1369,824,65,"£3,474.99","£3,754.92",3.51,1.080555627
796108,New User Discount,18/12/2023,Inactive,App,4768,879,66,"£1,509.74","£9,020.44",3.25,5.974830103
210501,Weekend Special,18/12/2023,New Users,Social Media,2866,485,46,"£1,964.41","£8,944.04",2.79,4.553041371
351187,Festival Offer,18/12/2023,New Users,Email,5145,952,62,"£2,763.96","£7,903.46",3.04,2.859469746
598616,Flash Sale,18/12/2023,Inactive,SMS,7003,379,17,"£4,887.10","£3,803.73",2.03,0.7783204764
120019,Membership Drive,18/12/2023,Inactive,App,6657,350,30,"£1,637.46","£7,696.27",2.99,4.700127026
442443,Category Promotion,18/12/2023,Premium,App,9069,204,38,"£2,897.21","£5,407.31",3.84,1.866385246
977822,App Push Notification,18/12/2023,Inactive,App,8420,266,25,"£1,813.24","£8,629.70",3.38,4.759270698
649434,Email Campaign,18/12/2023,New Users,Social Media,9217,216,61,"£2,022.82","£6,857.66",3.37,3.390148407
959697,Referral Program,18/12/2023,New Users,App,5356,841,68,"£2,971.85","£3,586.72",2.95,1.20689806
412832,New User Discount,17/12/2023,Premium,App,7179,590,21,"£3,853.51","£5,949.83",2.71,1.54400274
747223,Weekend Special,17/12/2023,Premium,App,2697,153,24,"£3,698.77","£5,809.56",3.07,1.570673494
603541,Festival Offer,17/12/2023,All,Email,4379,132,20,"£2,115.53","£3,015.70",3.84,1.425505665
212243,Flash Sale,17/12/2023,New Users,App,4658,852,33,"£4,961.70","£8,912.50",1.85,1.796259347
647648,Membership Drive,17/12/2023,New Users,SMS,9990,685,81,"£4,932.38","£9,795.53",2.12,1.98596418
