order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed,reason_if_delay,distance_bucket
1793847102,63715,09/09/2024 02:12:04,09/09/2024 02:10:04,-2,2.63,On Time,,Ontime,2-5 km
6197760573,34868,27/03/2023 08:06:31,27/03/2023 08:04:31,-2,3.59,On Time,,Ontime,2-5 km
6818660907,81901,10/07/2024 08:15:05,10/07/2024 08:11:05,-4,0.98,On Time,,Ontime,0-2 km
7807587130,4160,11/12/2023 13:34:26,11/12/2023 13:32:26,-2,2.3,On Time,,Ontime,2-5 km
4540563647,17669,14/05/2023 22:19:58,14/05/2023 22:22:58,3,0.88,On Time,Traffic,Traffic,0-2 km
2480913332,86820,16/10/2023 13:30:53,16/10/2023 14:00:53,30,4.13,Significantly Delayed,Traffic,Traffic,2-5 km
5735481292,75148,18/06/2024 00:00:28,18/06/2024 00:17:28,17,2.09,Significantly Delayed,Traffic,Traffic,2-5 km
7112326373,63548,13/05/2023 11:34:17,13/05/2023 11:30:17,-4,3.01,On Time,,Ontime,2-5 km
614274161,22704,27/09/2023 09:22:29,27/09/2023 09:25:29,3,2.57,On Time,Traffic,Traffic,2-5 km
5512258335,10688,23/03/2024 00:30:43,23/03/2024 00:30:43,0,3.82,On Time,,Ontime,2-5 km
1214757247,57089,06/09/2023 18:01:49,06/09/2023 17:58:49,-3,4.08,On Time,,Ontime,2-5 km
4211686231,18758,09/06/2023 05:10:26,09/06/2023 05:08:26,-2,1.43,On Time,,Ontime,0-2 km
5288088590,37879,22/12/2023 08:16:54,22/12/2023 08:17:54,1,2.73,On Time,Traffic,Traffic,2-5 km
1193525681,91249,17/09/2024 00:28:49,17/09/2024 00:29:49,1,1.02,On Time,Traffic,Traffic,0-2 km
5132095929,96312,29/06/2024 21:21:38,29/06/2024 21:30:38,9,4.42,Slightly Delayed,Traffic,Traffic,2-5 km
7703144556,67233,21/12/2023 06:07:15,21/12/2023 06:28:15,21,3.12,Significantly Delayed,Traffic,Traffic,2-5 km
6786199145,82010,04/09/2024 08:17:43,04/09/2024 08:13:43,-4,1.32,On Time,,Ontime,0-2 km
2463627380,20216,03/08/2024 01:15:53,03/08/2024 01:15:53,0,2.08,On Time,,Ontime,2-5 km
6331115638,69994,15/07/2023 22:18:21,15/07/2023 22:13:21,-5,2.75,On Time,,Ontime,2-5 km
9212312136,33363,06/12/2023 02:44:00,06/12/2023 02:56:00,12,2.94,Slightly Delayed,Traffic,Traffic,2-5 km
6788500162,97174,10/07/2024 01:42:46,10/07/2024 01:55:46,13,3.47,Slightly Delayed,Traffic,Traffic,2-5 km
2166421384,52405,18/05/2024 15:55:45,18/05/2024 16:03:45,8,4.4,Slightly Delayed,Traffic,Traffic,2-5 km
2744509800,21797,31/08/2023 10:21:20,31/08/2023 10:22:20,1,0.78,On Time,Traffic,Traffic,0-2 km
8806260669,37678,17/10/2023 13:19:52,17/10/2023 13:46:52,27,1.2,Significantly Delayed,Traffic,Traffic,0-2 km
7773287963,19710,22/03/2023 02:29:29,22/03/2023 02:34:29,5,2.86,On Time,Traffic,Traffic,2-5 km
8153845667,62899,09/08/2024 08:58:33,09/08/2024 08:55:33,-3,1.03,On Time,,Ontime,0-2 km
8345887091,52252,13/10/2024 15:40:55,13/10/2024 15:44:55,4,2.54,On Time,Traffic,Traffic,2-5 km
6638429050,61637,18/09/2024 07:48:35,18/09/2024 07:52:35,4,2.71,On Time,Traffic,Traffic,2-5 km
4132900691,91813,11/09/2024 01:04:34,11/09/2024 01:11:34,7,1.32,Slightly Delayed,Traffic,Traffic,0-2 km
2119346062,62669,03/07/2023 12:58:21,03/07/2023 12:54:21,-4,4.14,On Time,,Ontime,2-5 km
689310626,42464,01/10/2024 13:23:45,01/10/2024 13:37:45,14,2.08,Slightly Delayed,Traffic,Traffic,2-5 km
9246993674,40297,10/11/2023 03:53:03,10/11/2023 04:06:03,13,2.21,Slightly Delayed,Traffic,Traffic,2-5 km
2282234185,5912,14/07/2024 05:55:34,14/07/2024 05:52:34,-3,3.74,On Time,,Ontime,2-5 km
9697170386,88029,07/10/2024 10:42:41,07/10/2024 10:37:41,-5,1.72,On Time,,Ontime,0-2 km
6376147802,83140,16/07/2024 21:37:19,16/07/2024 21:51:19,14,4.03,Slightly Delayed,Traffic,Traffic,2-5 km
7415158732,7676,05/01/2024 20:15:50,05/01/2024 20:32:50,17,1.24,Significantly Delayed,Traffic,Traffic,0-2 km
343300311,90807,04/08/2024 01:37:23,04/08/2024 01:43:23,6,1.36,Slightly Delayed,Traffic,Traffic,0-2 km
3922539531,92783,24/09/2024 15:54:04,24/09/2024 15:54:04,0,4.28,On Time,,Ontime,2-5 km
7634516705,57257,15/10/2023 14:56:27,15/10/2023 15:01:27,5,2.98,On Time,Traffic,Traffic,2-5 km
8731122718,86271,23/04/2023 05:56:37,23/04/2023 06:09:37,13,2.48,Slightly Delayed,Traffic,Traffic,2-5 km
9471236505,81145,05/10/2024 11:12:10,05/10/2024 11:35:10,23,2.33,Significantly Delayed,Traffic,Traffic,2-5 km
9497014025,52244,03/11/2024 05:01:42,03/11/2024 05:14:42,13,3.85,Slightly Delayed,Traffic,Traffic,2-5 km
592358946,90258,22/08/2024 02:14:12,22/08/2024 02:17:12,3,1.19,On Time,Traffic,Traffic,0-2 km
9680783354,42017,09/04/2023 02:11:19,09/04/2023 02:11:19,0,4.59,On Time,,Ontime,2-5 km
6109792602,97828,13/09/2023 02:16:51,13/09/2023 02:19:51,3,4.67,On Time,Traffic,Traffic,2-5 km
2734817654,46050,12/04/2023 09:51:01,12/04/2023 09:48:01,-3,4.64,On Time,,Ontime,2-5 km
6380542008,77591,08/06/2023 17:49:20,08/06/2023 17:48:20,-1,0.77,On Time,,Ontime,0-2 km
4784760589,86412,21/03/2024 04:17:41,21/03/2024 04:14:41,-3,1.71,On Time,,Ontime,0-2 km
1577703194,52523,28/04/2024 02:48:49,28/04/2024 02:46:49,-2,1.23,On Time,,Ontime,0-2 km
6758737749,51417,26/10/2023 02:05:58,26/10/2023 02:08:58,3,1.95,On Time,Traffic,Traffic,0-2 km
4081640450,87928,16/03/2024 17:16:58,16/03/2024 17:20:58,4,1.33,On Time,Traffic,Traffic,0-2 km
9258266990,96885,31/03/2024 08:05:47,31/03/2024 08:05:47,0,1.45,On Time,,Ontime,0-2 km
2109410707,13085,07/08/2024 20:27:41,07/08/2024 20:27:41,0,2.08,On Time,,Ontime,2-5 km
576022547,66178,07/04/2024 06:09:50,07/04/2024 06:05:50,-4,1.09,On Time,,Ontime,0-2 km
2106943908,33162,28/01/2024 17:03:04,28/01/2024 17:00:04,-3,0.78,On Time,,Ontime,0-2 km
6541281594,45396,18/11/2023 10:43:04,18/11/2023 10:53:04,10,1.75,Slightly Delayed,Traffic,Traffic,0-2 km
2664220988,78144,05/05/2023 20:38:41,05/05/2023 20:39:41,1,3.01,On Time,Traffic,Traffic,2-5 km
493514666,5754,20/11/2023 23:17:29,20/11/2023 23:23:29,6,2.94,Slightly Delayed,Traffic,Traffic,2-5 km
9658669384,38162,06/09/2023 21:41:00,06/09/2023 21:37:00,-4,2.18,On Time,,Ontime,2-5 km
8765283513,3995,23/02/2024 20:18:21,23/02/2024 20:42:21,24,1.96,Significantly Delayed,Traffic,Traffic,0-2 km
6421427812,72973,05/10/2023 01:33:20,05/10/2023 01:36:20,3,2.27,On Time,Traffic,Traffic,2-5 km
4467093205,61809,24/10/2023 12:49:26,24/10/2023 12:50:26,1,3.55,On Time,Traffic,Traffic,2-5 km
7560862152,91464,15/04/2023 09:05:53,15/04/2023 09:07:53,2,4.12,On Time,Traffic,Traffic,2-5 km
8218080678,47082,04/05/2024 19:10:03,04/05/2024 19:40:03,30,3.39,Significantly Delayed,Traffic,Traffic,2-5 km
8196173573,50964,17/07/2024 18:36:30,17/07/2024 18:53:30,17,4.9,Significantly Delayed,Traffic,Traffic,2-5 km
1174856327,32165,16/06/2024 21:39:53,16/06/2024 21:49:53,10,2.72,Slightly Delayed,Traffic,Traffic,2-5 km
9754365788,65577,02/12/2023 21:45:02,02/12/2023 21:49:02,4,2.02,On Time,Traffic,Traffic,2-5 km
8398774908,61857,26/02/2024 19:54:25,26/02/2024 19:58:25,4,2.08,On Time,Traffic,Traffic,2-5 km
626433439,35365,17/02/2024 23:47:34,17/02/2024 23:45:34,-2,2.41,On Time,,Ontime,2-5 km
3097299525,3839,12/10/2023 15:41:57,12/10/2023 15:42:57,1,2.93,On Time,Traffic,Traffic,2-5 km
5367488413,40803,12/12/2023 05:08:42,12/12/2023 05:09:42,1,2.75,On Time,Traffic,Traffic,2-5 km
3700795655,72145,10/06/2023 18:47:56,10/06/2023 18:46:56,-1,4.27,On Time,,Ontime,2-5 km
3161904185,8553,13/01/2024 14:36:11,13/01/2024 14:37:11,1,3.18,On Time,Traffic,Traffic,2-5 km
8149944548,18686,24/07/2024 23:24:04,24/07/2024 23:29:04,5,0.86,On Time,Traffic,Traffic,0-2 km
4961830447,18510,06/09/2024 01:50:17,06/09/2024 01:55:17,5,4.91,On Time,Traffic,Traffic,2-5 km
613578154,76149,03/08/2024 05:02:31,03/08/2024 05:15:31,13,1.45,Slightly Delayed,Traffic,Traffic,0-2 km
2582466700,73868,10/09/2024 16:25:12,10/09/2024 16:32:12,7,1.43,Slightly Delayed,Traffic,Traffic,0-2 km
3840910839,90827,10/09/2023 20:11:37,10/09/2023 20:24:37,13,0.84,Slightly Delayed,Traffic,Traffic,0-2 km
399559401,54586,01/11/2023 19:35:58,01/11/2023 20:02:58,27,1.28,Significantly Delayed,Traffic,Traffic,0-2 km
4037817241,21197,19/12/2023 14:00:46,19/12/2023 14:09:46,9,0.67,Slightly Delayed,Traffic,Traffic,0-2 km
582598096,7481,27/10/2023 23:25:55,27/10/2023 23:26:55,1,1.81,On Time,Traffic,Traffic,0-2 km
9218060399,64460,25/10/2024 08:46:30,25/10/2024 08:45:30,-1,2.45,On Time,,Ontime,2-5 km
6650174202,54603,10/07/2023 03:41:39,10/07/2023 03:38:39,-3,3.13,On Time,,Ontime,2-5 km
2715902884,79144,27/08/2024 03:46:14,27/08/2024 03:41:14,-5,4.67,On Time,,Ontime,2-5 km
7957986242,27358,10/12/2023 10:58:31,10/12/2023 10:59:31,1,1.85,On Time,Traffic,Traffic,0-2 km
7148568995,72059,06/04/2023 07:55:41,06/04/2023 08:15:41,20,2.26,Significantly Delayed,Traffic,Traffic,2-5 km
670358911,46172,21/12/2023 10:20:05,21/12/2023 10:16:05,-4,4.97,On Time,,Ontime,2-5 km
6098277214,79553,22/03/2023 13:53:16,22/03/2023 13:51:16,-2,2.7,On Time,,Ontime,2-5 km
4621664126,26442,17/07/2024 12:25:28,17/07/2024 12:37:28,12,1.77,Slightly Delayed,Traffic,Traffic,0-2 km
6336460663,67600,28/08/2023 07:00:04,28/08/2023 07:10:04,10,1.81,Slightly Delayed,Traffic,Traffic,0-2 km
909027635,26723,24/06/2023 20:53:32,24/06/2023 21:12:32,19,1,Significantly Delayed,Traffic,Traffic,0-2 km
2854202683,32711,18/10/2023 18:19:41,18/10/2023 18:27:41,8,1.33,Slightly Delayed,Traffic,Traffic,0-2 km
7936387697,66425,29/03/2023 00:44:50,29/03/2023 00:46:50,2,4.8,On Time,Traffic,Traffic,2-5 km
8337736091,43777,04/04/2024 00:52:20,04/04/2024 00:56:20,4,1.67,On Time,Traffic,Traffic,0-2 km
4404350734,84786,16/01/2024 17:03:01,16/01/2024 17:27:01,24,2.04,Significantly Delayed,Traffic,Traffic,2-5 km
6565246127,95850,18/05/2024 16:17:10,18/05/2024 16:14:10,-3,3.42,On Time,,Ontime,2-5 km
3494650073,39392,03/03/2024 22:21:45,03/03/2024 22:20:45,-1,3.6,On Time,,Ontime,2-5 km
1920923798,52231,01/05/2024 07:58:34,01/05/2024 07:53:34,-5,1.59,On Time,,Ontime,0-2 km
5069524975,36149,24/07/2024 01:31:16,24/07/2024 01:36:16,5,3.11,On Time,Traffic,Traffic,2-5 km
3873368520,38324,04/10/2023 08:34:42,04/10/2023 08:32:42,-2,3.89,On Time,,Ontime,2-5 km
3111414152,60058,01/08/2024 07:29:37,01/08/2024 07:27:37,-2,1.11,On Time,,Ontime,0-2 km
7104489974,69094,28/06/2023 22:12:05,28/06/2023 22:10:05,-2,2.74,On Time,,Ontime,2-5 km
3211566084,63791,24/02/2024 14:21:37,24/02/2024 14:18:37,-3,4.68,On Time,,Ontime,2-5 km
2416717644,50707,12/09/2023 18:41:43,12/09/2023 18:47:43,6,0.62,Slightly Delayed,Traffic,Traffic,0-2 km
4535670244,93707,17/05/2024 08:20:08,17/05/2024 08:15:08,-5,3.4,On Time,,Ontime,2-5 km
7309958460,96501,20/01/2024 03:08:17,20/01/2024 03:22:17,14,2.26,Slightly Delayed,Traffic,Traffic,2-5 km
9996182478,48495,18/04/2023 13:30:06,18/04/2023 13:30:06,0,2.97,On Time,,Ontime,2-5 km
2231942521,62672,24/12/2023 02:43:15,24/12/2023 03:09:15,26,3.8,Significantly Delayed,Traffic,Traffic,2-5 km
554028972,2944,26/09/2023 08:00:32,26/09/2023 08:04:32,4,1.92,On Time,Traffic,Traffic,0-2 km
8756001290,69588,06/05/2023 17:54:11,06/05/2023 17:49:11,-5,2.89,On Time,,Ontime,2-5 km
8047899303,48899,28/09/2023 02:00:21,28/09/2023 02:00:21,0,0.93,On Time,,Ontime,0-2 km
9720683332,95640,23/06/2024 20:36:46,23/06/2024 20:33:46,-3,3.3,On Time,,Ontime,2-5 km
218670241,92976,07/06/2023 03:38:10,07/06/2023 03:54:10,16,2.41,Significantly Delayed,Traffic,Traffic,2-5 km
1382880255,88383,11/08/2024 13:43:47,11/08/2024 13:48:47,5,1.55,On Time,Traffic,Traffic,0-2 km
332975964,69991,21/09/2023 01:52:40,21/09/2023 02:11:40,19,1.97,Significantly Delayed,Traffic,Traffic,0-2 km
2638683222,3648,30/10/2024 05:38:47,30/10/2024 05:43:47,5,2.25,On Time,Traffic,Traffic,2-5 km
9150146711,30271,29/04/2024 18:35:35,29/04/2024 18:40:35,5,3.51,On Time,Traffic,Traffic,2-5 km
1553626879,72392,26/10/2024 14:49:25,26/10/2024 14:54:25,5,3.17,On Time,Traffic,Traffic,2-5 km
9271384187,70464,28/11/2023 03:42:12,28/11/2023 03:47:12,5,0.94,On Time,Traffic,Traffic,0-2 km
1409544327,69320,13/07/2024 16:34:13,13/07/2024 16:39:13,5,1.17,On Time,Traffic,Traffic,0-2 km
637100019,76292,23/10/2023 18:34:24,23/10/2023 18:36:24,2,3.09,On Time,Traffic,Traffic,2-5 km
186083059,1807,01/07/2024 20:32:07,01/07/2024 20:36:07,4,0.69,On Time,Traffic,Traffic,0-2 km
1804073530,59672,19/06/2024 17:43:06,19/06/2024 17:41:06,-2,1.8,On Time,,Ontime,0-2 km
5291430311,95600,19/10/2023 19:14:56,19/10/2023 19:41:56,27,4.04,Significantly Delayed,Traffic,Traffic,2-5 km
6947225582,86451,03/04/2024 08:58:01,03/04/2024 08:55:01,-3,3.75,On Time,,Ontime,2-5 km
5710643134,8691,16/04/2023 17:16:10,16/04/2023 17:44:10,28,1.71,Significantly Delayed,Traffic,Traffic,0-2 km
8329733630,11186,04/03/2024 04:04:58,04/03/2024 04:11:58,7,1.17,Slightly Delayed,Traffic,Traffic,0-2 km
6772651293,56773,15/12/2023 18:50:13,15/12/2023 18:51:13,1,0.79,On Time,Traffic,Traffic,0-2 km
581212790,48586,29/06/2024 09:03:32,29/06/2024 09:11:32,8,1.5,Slightly Delayed,Traffic,Traffic,0-2 km
4766571706,97889,05/05/2023 18:00:23,05/05/2023 18:11:23,11,4.87,Slightly Delayed,Traffic,Traffic,2-5 km
9961298199,21653,27/11/2023 06:33:52,27/11/2023 06:29:52,-4,3.91,On Time,,Ontime,2-5 km
8102675591,88871,03/02/2024 23:00:53,03/02/2024 23:13:53,13,2.96,Slightly Delayed,Traffic,Traffic,2-5 km
604050223,19260,18/04/2024 08:23:01,18/04/2024 08:22:01,-1,3.69,On Time,,Ontime,2-5 km
782327552,96347,07/07/2023 20:10:54,07/07/2023 20:12:54,2,4.95,On Time,Traffic,Traffic,2-5 km
6156638188,69037,17/03/2023 05:15:05,17/03/2023 05:22:05,7,1.47,Slightly Delayed,Traffic,Traffic,0-2 km
6475299855,18820,13/10/2023 22:19:45,13/10/2023 22:24:45,5,3.43,On Time,Traffic,Traffic,2-5 km
689110145,22197,03/05/2023 06:56:48,03/05/2023 07:17:48,21,1.81,Significantly Delayed,Traffic,Traffic,0-2 km
2785467351,17432,12/05/2024 13:36:57,12/05/2024 13:51:57,15,1.46,Slightly Delayed,Traffic,Traffic,0-2 km
7188270379,55032,15/04/2024 06:30:27,15/04/2024 06:36:27,6,1.56,Slightly Delayed,Traffic,Traffic,0-2 km
9209192342,23219,05/03/2024 07:06:05,05/03/2024 07:16:05,10,3.05,Slightly Delayed,Traffic,Traffic,2-5 km
3193016310,11489,02/12/2023 05:29:03,02/12/2023 05:50:03,21,1.65,Significantly Delayed,Traffic,Traffic,0-2 km
9743228131,82266,09/07/2024 08:58:54,09/07/2024 08:59:54,1,1.98,On Time,Traffic,Traffic,0-2 km
4417542973,38726,23/08/2024 12:11:24,23/08/2024 12:11:24,0,2.35,On Time,,Ontime,2-5 km
3065857200,21536,26/06/2024 02:54:03,26/06/2024 02:57:03,3,3.64,On Time,Traffic,Traffic,2-5 km
6994732191,25109,24/07/2023 11:37:55,24/07/2023 11:47:55,10,3.02,Slightly Delayed,Traffic,Traffic,2-5 km
7663189769,50493,01/08/2023 12:55:29,01/08/2023 13:18:29,23,1.4,Significantly Delayed,Traffic,Traffic,0-2 km
5012619147,9915,03/05/2023 10:21:16,03/05/2023 10:50:16,29,1.55,Significantly Delayed,Traffic,Traffic,0-2 km
7456088789,72015,09/04/2023 00:16:59,09/04/2023 00:21:59,5,2.87,On Time,Traffic,Traffic,2-5 km
3270559373,81866,19/03/2023 13:45:27,19/03/2023 13:51:27,6,1.43,Slightly Delayed,Traffic,Traffic,0-2 km
4703798183,75874,23/12/2023 07:05:16,23/12/2023 07:15:16,10,0.96,Slightly Delayed,Traffic,Traffic,0-2 km
3968840556,31983,09/09/2024 22:22:16,09/09/2024 22:27:16,5,4.67,On Time,Traffic,Traffic,2-5 km
2331647373,34574,11/08/2023 06:41:20,11/08/2023 06:46:20,5,1.58,On Time,Traffic,Traffic,0-2 km
6683347454,86987,25/05/2023 15:38:36,25/05/2023 15:48:36,10,4.09,Slightly Delayed,Traffic,Traffic,2-5 km
5710259220,87697,15/04/2023 15:46:40,15/04/2023 15:50:40,4,1.2,On Time,Traffic,Traffic,0-2 km
9871546057,951,12/05/2024 03:54:53,12/05/2024 03:50:53,-4,4.12,On Time,,Ontime,2-5 km
5459704311,54075,01/12/2023 10:50:33,01/12/2023 10:53:33,3,1.83,On Time,Traffic,Traffic,0-2 km
3426702134,4336,23/08/2024 09:12:45,23/08/2024 09:22:45,10,3.18,Slightly Delayed,Traffic,Traffic,2-5 km
7671357353,73213,18/02/2024 16:52:29,18/02/2024 16:49:29,-3,2.85,On Time,,Ontime,2-5 km
9656230693,63639,16/04/2023 08:35:43,16/04/2023 08:47:43,12,1.51,Slightly Delayed,Traffic,Traffic,0-2 km
3315369956,34924,21/04/2023 08:02:03,21/04/2023 08:09:03,7,4.85,Slightly Delayed,Traffic,Traffic,2-5 km
1762287720,15003,30/08/2024 07:27:06,30/08/2024 07:28:06,1,3.28,On Time,Traffic,Traffic,2-5 km
4816206081,12801,12/05/2023 14:27:49,12/05/2023 14:32:49,5,3.41,On Time,Traffic,Traffic,2-5 km
2808133351,70241,03/12/2023 11:27:33,03/12/2023 11:27:33,0,4.26,On Time,,Ontime,2-5 km
3444569396,74223,25/09/2024 19:31:11,25/09/2024 19:27:11,-4,1.28,On Time,,Ontime,0-2 km
9704671447,83778,05/12/2023 22:56:34,05/12/2023 22:57:34,1,1.25,On Time,Traffic,Traffic,0-2 km
6454001692,28635,09/09/2023 17:30:08,09/09/2023 17:42:08,12,1.8,Slightly Delayed,Traffic,Traffic,0-2 km
2624508626,32652,28/02/2024 00:27:59,28/02/2024 00:24:59,-3,3,On Time,,Ontime,2-5 km
932273820,48216,06/05/2024 02:16:58,06/05/2024 02:21:58,5,4.92,On Time,Traffic,Traffic,2-5 km
7908614088,80984,14/05/2023 16:02:09,14/05/2023 16:16:09,14,2.89,Slightly Delayed,Traffic,Traffic,2-5 km
9730765358,93026,20/08/2023 21:58:23,20/08/2023 21:57:23,-1,0.52,On Time,,Ontime,0-2 km
4748284156,77950,18/09/2023 20:27:02,18/09/2023 20:25:02,-2,2.88,On Time,,Ontime,2-5 km
1829286278,39836,27/09/2023 17:32:16,27/09/2023 17:34:16,2,1.89,On Time,Traffic,Traffic,0-2 km
3180415318,34284,07/07/2024 05:16:55,07/07/2024 05:43:55,27,4.65,Significantly Delayed,Traffic,Traffic,2-5 km
1008158736,26508,10/06/2024 15:14:16,10/06/2024 15:23:16,9,3.48,Slightly Delayed,Traffic,Traffic,2-5 km
5092816701,43823,03/06/2024 19:22:02,03/06/2024 19:52:02,30,3.66,Significantly Delayed,Traffic,Traffic,2-5 km
4339850858,53728,25/10/2023 22:34:54,25/10/2023 22:50:54,16,2.16,Significantly Delayed,Traffic,Traffic,2-5 km
1564040362,80698,01/08/2023 12:08:52,01/08/2023 12:05:52,-3,1.46,On Time,,Ontime,0-2 km
4856827800,4610,20/08/2024 03:33:58,20/08/2024 03:30:58,-3,4.24,On Time,,Ontime,2-5 km
2465711187,94564,30/03/2023 11:08:02,30/03/2023 11:03:02,-5,3.36,On Time,,Ontime,2-5 km
7741314063,35348,13/09/2024 19:34:00,13/09/2024 19:36:00,2,1.53,On Time,Traffic,Traffic,0-2 km
6973696848,32179,23/04/2023 16:07:37,23/04/2023 16:16:37,9,4.18,Slightly Delayed,Traffic,Traffic,2-5 km
443178123,38965,29/08/2024 01:09:24,29/08/2024 01:15:24,6,2.37,Slightly Delayed,Traffic,Traffic,2-5 km
2155491764,72093,29/08/2024 01:31:55,29/08/2024 01:26:55,-5,0.85,On Time,,Ontime,0-2 km
282887897,79472,19/09/2023 23:36:12,19/09/2023 23:32:12,-4,4.01,On Time,,Ontime,2-5 km
1014190951,80162,25/04/2023 16:19:01,25/04/2023 16:14:01,-5,1.47,On Time,,Ontime,0-2 km
4632027192,6632,09/07/2024 02:59:22,09/07/2024 02:58:22,-1,1.36,On Time,,Ontime,0-2 km
9196809062,2987,19/05/2024 03:16:20,19/05/2024 03:31:20,15,3.59,Slightly Delayed,Traffic,Traffic,2-5 km
3802671506,38523,30/07/2023 08:04:28,30/07/2023 08:04:28,0,4.5,On Time,,Ontime,2-5 km
931138604,69770,24/08/2023 16:28:57,24/08/2023 16:24:57,-4,2.66,On Time,,Ontime,2-5 km
6507222211,20296,15/01/2024 07:14:51,15/01/2024 07:25:51,11,2.42,Slightly Delayed,Traffic,Traffic,2-5 km
9091185978,28584,22/07/2023 09:08:30,22/07/2023 09:08:30,0,2.2,On Time,,Ontime,2-5 km
6314310505,98855,16/02/2024 04:46:10,16/02/2024 04:47:10,1,1.39,On Time,Traffic,Traffic,0-2 km
2711467206,63249,07/04/2023 01:03:13,07/04/2023 00:58:13,-5,1.81,On Time,,Ontime,0-2 km
1359318731,34201,27/08/2024 22:52:25,27/08/2024 22:47:25,-5,3.4,On Time,,Ontime,2-5 km
4521042050,40126,25/04/2024 08:14:21,25/04/2024 08:17:21,3,0.6,On Time,Traffic,Traffic,0-2 km
1317016672,11412,21/09/2024 00:03:52,21/09/2024 00:07:52,4,1.51,On Time,Traffic,Traffic,0-2 km
7624598493,36089,18/04/2024 07:02:36,18/04/2024 07:09:36,7,0.6,Slightly Delayed,Traffic,Traffic,0-2 km
1753431230,42674,24/03/2024 13:56:38,24/03/2024 13:51:38,-5,1.3,On Time,,Ontime,0-2 km
8650539199,73657,04/12/2023 05:25:17,04/12/2023 05:37:17,12,3.16,Slightly Delayed,Traffic,Traffic,2-5 km
3276478503,41400,03/04/2024 14:39:23,03/04/2024 14:36:23,-3,2.75,On Time,,Ontime,2-5 km
5080943123,27168,21/09/2023 14:01:13,21/09/2023 14:22:13,21,0.6,Significantly Delayed,Traffic,Traffic,0-2 km
6158083683,76731,08/03/2024 17:37:17,08/03/2024 17:42:17,5,0.51,On Time,Traffic,Traffic,0-2 km
9228072842,20581,25/07/2023 06:21:17,25/07/2023 06:26:17,5,4.76,On Time,Traffic,Traffic,2-5 km
4028432722,66007,21/05/2024 18:01:24,21/05/2024 18:06:24,5,1.91,On Time,Traffic,Traffic,0-2 km
3679730192,55300,05/07/2023 14:40:32,05/07/2023 14:35:32,-5,1.93,On Time,,Ontime,0-2 km
71793937,63892,21/04/2024 00:02:39,21/04/2024 00:00:39,-2,4.33,On Time,,Ontime,2-5 km
47467466,60202,05/09/2023 17:04:11,05/09/2023 17:02:11,-2,3.41,On Time,,Ontime,2-5 km
4538136436,80929,23/05/2023 03:40:54,23/05/2023 03:45:54,5,2.61,On Time,Traffic,Traffic,2-5 km
8750169461,88001,07/09/2024 06:54:34,07/09/2024 06:55:34,1,2.69,On Time,Traffic,Traffic,2-5 km
9371021811,82734,24/10/2024 11:57:31,24/10/2024 11:55:31,-2,4.52,On Time,,Ontime,2-5 km
679274212,12916,19/10/2024 19:26:22,19/10/2024 19:21:22,-5,0.52,On Time,,Ontime,0-2 km
6601671674,5103,09/07/2023 06:35:00,09/07/2023 06:48:00,13,4.33,Slightly Delayed,Traffic,Traffic,2-5 km
2708441500,11379,12/01/2024 21:21:00,12/01/2024 21:17:00,-4,3.47,On Time,,Ontime,2-5 km
9548480220,11612,08/09/2023 12:30:28,08/09/2023 12:33:28,3,4.19,On Time,Traffic,Traffic,2-5 km
5440864021,56201,15/09/2023 07:52:04,15/09/2023 07:51:04,-1,3.98,On Time,,Ontime,2-5 km
5705224767,50670,02/06/2023 17:52:56,02/06/2023 17:48:56,-4,4.49,On Time,,Ontime,2-5 km
9945458771,10844,27/08/2024 15:16:31,27/08/2024 15:26:31,10,4.17,Slightly Delayed,Traffic,Traffic,2-5 km
336832815,23603,09/12/2023 04:27:59,09/12/2023 04:38:59,11,0.86,Slightly Delayed,Traffic,Traffic,0-2 km
9543126726,42216,01/05/2024 12:22:22,01/05/2024 12:34:22,12,2.35,Slightly Delayed,Traffic,Traffic,2-5 km
5134666123,72594,02/05/2024 13:48:58,02/05/2024 13:49:58,1,3.83,On Time,Traffic,Traffic,2-5 km
5663657880,79020,06/05/2024 11:35:40,06/05/2024 11:59:40,24,0.55,Significantly Delayed,Traffic,Traffic,0-2 km
5352647396,6854,11/10/2023 21:02:36,11/10/2023 21:00:36,-2,2.2,On Time,,Ontime,2-5 km
7995172779,62870,15/06/2023 14:02:44,15/06/2023 14:15:44,13,3.36,Slightly Delayed,Traffic,Traffic,2-5 km
605779703,68537,07/03/2024 23:19:42,07/03/2024 23:16:42,-3,4.55,On Time,,Ontime,2-5 km
685688121,32044,27/10/2023 01:17:25,27/10/2023 01:34:25,17,3.89,Significantly Delayed,Traffic,Traffic,2-5 km
5966726971,51902,06/09/2023 18:16:18,06/09/2023 18:21:18,5,0.96,On Time,Traffic,Traffic,0-2 km
6763510083,95417,07/06/2023 10:41:39,07/06/2023 10:36:39,-5,2.49,On Time,,Ontime,2-5 km
6735813139,58945,04/04/2023 01:25:06,04/04/2023 01:21:06,-4,3.18,On Time,,Ontime,2-5 km
8361205778,55780,20/06/2023 08:52:50,20/06/2023 08:50:50,-2,2.81,On Time,,Ontime,2-5 km
3640952655,15926,01/06/2023 16:48:24,01/06/2023 17:02:24,14,1.05,Slightly Delayed,Traffic,Traffic,0-2 km
