order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,Delivery_logic,actual_delivery_status
7148568995,30447453,06/04/2023 07:37:41,06/04/2023 07:55:41,06/04/2023 08:15:41,Significantly Delayed,"£1,296.49",UPI,72059,7569,Not Valid,Good to go
670358911,20834589,21/12/2023 10:05:05,21/12/2023 10:20:05,21/12/2023 10:16:05,On Time,"£4,368.88",Card,46172,8511,Valid,Good to go
6098277214,46876240,22/03/2023 13:39:16,22/03/2023 13:53:16,22/03/2023 13:51:16,On Time,"£3,510.24",Wallet,79553,1643,Valid,Good to go
4621664126,5386246,17/07/2024 12:11:28,17/07/2024 12:25:28,17/07/2024 12:37:28,Slightly Delayed,"£2,834.89",Wallet,26442,1464,Not Valid,Good to go
6336460663,95018817,28/08/2023 06:50:04,28/08/2023 07:00:04,28/08/2023 07:10:04,Slightly Delayed,"£2,094.10",UPI,67600,5377,Not Valid,Good to go
909027635,77214094,24/06/2023 20:36:32,24/06/2023 20:53:32,24/06/2023 21:12:32,Significantly Delayed,"£2,667.33",Cash,26723,1141,Not Valid,Good to go
2854202683,23081177,18/10/2023 18:01:41,18/10/2023 18:19:41,18/10/2023 18:27:41,Slightly Delayed,"£5,105.99",Card,32711,9411,Not Valid,Good to go
7936387697,36998375,29/03/2023 00:26:50,29/03/2023 00:44:50,29/03/2023 00:46:50,On Time,"£3,584.24",Card,66425,3840,Not Valid,Flag
8337736091,66768157,04/04/2024 00:35:20,04/04/2024 00:52:20,04/04/2024 00:56:20,On Time,"£3,301.22",Cash,43777,189,Not Valid,Flag
4404350734,57892837,16/01/2024 16:51:01,16/01/2024 17:03:01,16/01/2024 17:27:01,Significantly Delayed,"£1,946.25",Card,84786,7014,Not Valid,Good to go
6565246127,12455156,18/05/2024 16:03:10,18/05/2024 16:17:10,18/05/2024 16:14:10,On Time,£821.95,UPI,95850,8560,Valid,Good to go
3494650073,49806393,03/03/2024 22:07:45,03/03/2024 22:21:45,03/03/2024 22:20:45,On Time,£959.08,Card,39392,8628,Valid,Good to go
1920923798,71189232,01/05/2024 07:47:34,01/05/2024 07:58:34,01/05/2024 07:53:34,On Time,£887.48,UPI,52231,3162,Valid,Good to go
5069524975,90246977,24/07/2024 01:20:16,24/07/2024 01:31:16,24/07/2024 01:36:16,On Time,£517.77,Cash,36149,2046,Not Valid,Flag
3873368520,53392567,04/10/2023 08:14:42,04/10/2023 08:34:42,04/10/2023 08:32:42,On Time,"£3,741.70",UPI,38324,7958,Valid,Good to go
3111414152,56195475,01/08/2024 07:14:37,01/08/2024 07:29:37,01/08/2024 07:27:37,On Time,"£2,560.91",Card,60058,2162,Valid,Good to go
7104489974,47618810,28/06/2023 21:55:05,28/06/2023 22:12:05,28/06/2023 22:10:05,On Time,"£3,690.39",Cash,69094,2635,Valid,Good to go
3211566084,45383958,24/02/2024 14:06:37,24/02/2024 14:21:37,24/02/2024 14:18:37,On Time,"£1,460.67",Card,63791,8701,Valid,Good to go
2416717644,11493300,12/09/2023 18:28:43,12/09/2023 18:41:43,12/09/2023 18:47:43,Slightly Delayed,"£4,066.10",Wallet,50707,7211,Not Valid,Good to go
4535670244,22210238,17/05/2024 08:01:08,17/05/2024 08:20:08,17/05/2024 08:15:08,On Time,"£2,266.44",Wallet,93707,3944,Valid,Good to go
7309958460,3282647,20/01/2024 02:48:17,20/01/2024 03:08:17,20/01/2024 03:22:17,Slightly Delayed,£418.48,Wallet,96501,2127,Not Valid,Good to go
9996182478,39976965,18/04/2023 13:13:06,18/04/2023 13:30:06,18/04/2023 13:30:06,On Time,£340.36,UPI,48495,2861,Not Valid,Flag
2231942521,15931134,24/12/2023 02:28:15,24/12/2023 02:43:15,24/12/2023 03:09:15,Significantly Delayed,"£2,575.76",Wallet,62672,2594,Not Valid,Good to go
554028972,3421258,26/09/2023 07:50:32,26/09/2023 08:00:32,26/09/2023 08:04:32,On Time,"£1,183.85",Wallet,2944,3008,Not Valid,Flag
8756001290,85340038,06/05/2023 17:37:11,06/05/2023 17:54:11,06/05/2023 17:49:11,On Time,"£2,600.20",UPI,69588,6634,Valid,Good to go
8047899303,11254582,28/09/2023 01:45:21,28/09/2023 02:00:21,28/09/2023 02:00:21,On Time,"£1,028.26",UPI,48899,757,Not Valid,Flag
9720683332,87641623,23/06/2024 20:18:46,23/06/2024 20:36:46,23/06/2024 20:33:46,On Time,"£1,692.04",Card,95640,3258,Valid,Good to go
218670241,70220141,07/06/2023 03:22:10,07/06/2023 03:38:10,07/06/2023 03:54:10,Significantly Delayed,£497.09,UPI,92976,5323,Not Valid,Good to go
1382880255,94078407,11/08/2024 13:26:47,11/08/2024 13:43:47,11/08/2024 13:48:47,On Time,"£2,410.88",Card,88383,3709,Not Valid,Flag
332975964,99824171,21/09/2023 01:37:40,21/09/2023 01:52:40,21/09/2023 02:11:40,Significantly Delayed,"£2,545.55",Cash,69991,9477,Not Valid,Good to go
2638683222,2457734,30/10/2024 05:28:47,30/10/2024 05:38:47,30/10/2024 05:43:47,On Time,£887.48,Card,3648,2769,Not Valid,Flag
9150146711,54923640,29/04/2024 18:20:35,29/04/2024 18:35:35,29/04/2024 18:40:35,On Time,"£2,357.91",Wallet,30271,4316,Not Valid,Flag
1553626879,6579892,26/10/2024 14:35:25,26/10/2024 14:49:25,26/10/2024 14:54:25,On Time,"£4,260.55",UPI,72392,284,Not Valid,Flag
9271384187,67749649,28/11/2023 03:30:12,28/11/2023 03:42:12,28/11/2023 03:47:12,On Time,"£3,778.41",Card,70464,7338,Not Valid,Flag
1409544327,86444757,13/07/2024 16:18:13,13/07/2024 16:34:13,13/07/2024 16:39:13,On Time,"£1,892.02",Wallet,69320,8983,Not Valid,Flag
637100019,62868582,23/10/2023 18:20:24,23/10/2023 18:34:24,23/10/2023 18:36:24,On Time,"£2,537.11",Wallet,76292,7033,Not Valid,Flag
186083059,67829645,01/07/2024 20:22:07,01/07/2024 20:32:07,01/07/2024 20:36:07,On Time,"£1,855.64",Wallet,1807,6265,Not Valid,Flag
1804073530,10048910,19/06/2024 17:25:06,19/06/2024 17:43:06,19/06/2024 17:41:06,On Time,"£2,824.36",UPI,59672,3590,Valid,Good to go
5291430311,75081265,19/10/2023 19:02:56,19/10/2023 19:14:56,19/10/2023 19:41:56,Significantly Delayed,"£1,993.93",Cash,95600,5941,Not Valid,Good to go
6947225582,89051578,03/04/2024 08:47:01,03/04/2024 08:58:01,03/04/2024 08:55:01,On Time,£475.04,Cash,86451,7428,Valid,Good to go
5710643134,38420886,16/04/2023 16:59:10,16/04/2023 17:16:10,16/04/2023 17:44:10,Significantly Delayed,£634.18,Card,8691,443,Not Valid,Good to go
8329733630,46717997,04/03/2024 03:52:58,04/03/2024 04:04:58,04/03/2024 04:11:58,Slightly Delayed,"£1,816.98",Cash,11186,4453,Not Valid,Good to go
6772651293,27049432,15/12/2023 18:31:13,15/12/2023 18:50:13,15/12/2023 18:51:13,On Time,"£1,303.90",UPI,56773,6405,Not Valid,Flag
581212790,21461764,29/06/2024 08:47:32,29/06/2024 09:03:32,29/06/2024 09:11:32,Slightly Delayed,"£3,835.87",Wallet,48586,5239,Not Valid,Good to go
4766571706,71176678,05/05/2023 17:44:23,05/05/2023 18:00:23,05/05/2023 18:11:23,Slightly Delayed,£397.68,Card,97889,9452,Not Valid,Good to go
9961298199,37926207,27/11/2023 06:20:52,27/11/2023 06:33:52,27/11/2023 06:29:52,On Time,"£2,762.95",Wallet,21653,4313,Valid,Good to go
8102675591,51119088,03/02/2024 22:50:53,03/02/2024 23:00:53,03/02/2024 23:13:53,Slightly Delayed,£609.82,UPI,88871,910,Not Valid,Good to go
604050223,29689766,18/04/2024 08:03:01,18/04/2024 08:23:01,18/04/2024 08:22:01,On Time,£918.58,Card,19260,3993,Valid,Good to go
782327552,45586151,07/07/2023 19:53:54,07/07/2023 20:10:54,07/07/2023 20:12:54,On Time,"£2,751.67",Cash,96347,36,Not Valid,Flag
6156638188,70589930,17/03/2023 04:57:05,17/03/2023 05:15:05,17/03/2023 05:22:05,Slightly Delayed,"£2,569.47",Card,69037,2280,Not Valid,Good to go
6475299855,5238055,13/10/2023 22:08:45,13/10/2023 22:19:45,13/10/2023 22:24:45,On Time,"£3,096.82",Cash,18820,2010,Not Valid,Flag
689110145,84161531,03/05/2023 06:46:48,03/05/2023 06:56:48,03/05/2023 07:17:48,Significantly Delayed,"£1,235.24",UPI,22197,7768,Not Valid,Good to go
2785467351,59009727,12/05/2024 13:19:57,12/05/2024 13:36:57,12/05/2024 13:51:57,Slightly Delayed,"£2,848.42",Wallet,17432,4300,Not Valid,Good to go
7188270379,86487478,15/04/2024 06:19:27,15/04/2024 06:30:27,15/04/2024 06:36:27,Slightly Delayed,"£5,245.33",UPI,55032,6350,Not Valid,Good to go
9209192342,42227189,05/03/2024 06:50:05,05/03/2024 07:06:05,05/03/2024 07:16:05,Slightly Delayed,£679.28,UPI,23219,984,Not Valid,Good to go
3193016310,58115779,02/12/2023 05:09:03,02/12/2023 05:29:03,02/12/2023 05:50:03,Significantly Delayed,£803.12,Cash,11489,9359,Not Valid,Good to go
9743228131,34839913,09/07/2024 08:44:54,09/07/2024 08:58:54,09/07/2024 08:59:54,On Time,"£4,156.96",UPI,82266,7677,Not Valid,Flag
4417542973,84937877,23/08/2024 11:53:24,23/08/2024 12:11:24,23/08/2024 12:11:24,On Time,"£2,434.22",Card,38726,9068,Not Valid,Flag
3065857200,82359623,26/06/2024 02:36:03,26/06/2024 02:54:03,26/06/2024 02:57:03,On Time,"£4,340.64",Cash,21536,551,Not Valid,Flag
6994732191,35278126,24/07/2023 11:19:55,24/07/2023 11:37:55,24/07/2023 11:47:55,Slightly Delayed,"£4,027.04",Card,25109,9762,Not Valid,Good to go
7663189769,85006599,01/08/2023 12:35:29,01/08/2023 12:55:29,01/08/2023 13:18:29,Significantly Delayed,£368.54,Card,50493,5387,Not Valid,Good to go
5012619147,66130660,03/05/2023 10:08:16,03/05/2023 10:21:16,03/05/2023 10:50:16,Significantly Delayed,"£1,861.22",Card,9915,6333,Not Valid,Good to go
7456088789,36737539,09/04/2023 00:01:59,09/04/2023 00:16:59,09/04/2023 00:21:59,On Time,"£3,073.92",Wallet,72015,6143,Not Valid,Flag
3270559373,13604883,19/03/2023 13:25:27,19/03/2023 13:45:27,19/03/2023 13:51:27,Slightly Delayed,"£2,266.96",Cash,81866,2056,Not Valid,Good to go
4703798183,21597477,23/12/2023 06:48:16,23/12/2023 07:05:16,23/12/2023 07:15:16,Slightly Delayed,"£3,135.96",Cash,75874,1584,Not Valid,Good to go
3968840556,93723634,09/09/2024 22:11:16,09/09/2024 22:22:16,09/09/2024 22:27:16,On Time,"£3,002.12",UPI,31983,7173,Not Valid,Flag
2331647373,84848018,11/08/2023 06:31:20,11/08/2023 06:41:20,11/08/2023 06:46:20,On Time,"£1,263.26",Cash,34574,9713,Not Valid,Flag
6683347454,34697768,25/05/2023 15:18:36,25/05/2023 15:38:36,25/05/2023 15:48:36,Slightly Delayed,"£3,293.03",Wallet,86987,3592,Not Valid,Good to go
5710259220,17287733,15/04/2023 15:28:40,15/04/2023 15:46:40,15/04/2023 15:50:40,On Time,"£3,128.46",Wallet,87697,670,Not Valid,Flag
9871546057,39418109,12/05/2024 03:34:53,12/05/2024 03:54:53,12/05/2024 03:50:53,On Time,£976.19,UPI,951,3643,Valid,Good to go
5459704311,47295676,01/12/2023 10:39:33,01/12/2023 10:50:33,01/12/2023 10:53:33,On Time,"£1,092.66",UPI,54075,5461,Not Valid,Flag
3426702134,50229203,23/08/2024 09:02:45,23/08/2024 09:12:45,23/08/2024 09:22:45,Slightly Delayed,£217.40,Card,4336,1126,Not Valid,Good to go
7671357353,16420489,18/02/2024 16:36:29,18/02/2024 16:52:29,18/02/2024 16:49:29,On Time,"£1,968.97",Wallet,73213,2511,Valid,Good to go
9656230693,40305293,16/04/2023 08:23:43,16/04/2023 08:35:43,16/04/2023 08:47:43,Slightly Delayed,£936.98,Cash,63639,9243,Not Valid,Good to go
3315369956,9105829,21/04/2023 07:44:03,21/04/2023 08:02:03,21/04/2023 08:09:03,Slightly Delayed,"£3,947.39",Card,34924,8224,Not Valid,Good to go
1762287720,94404245,30/08/2024 07:15:06,30/08/2024 07:27:06,30/08/2024 07:28:06,On Time,"£1,498.34",Card,15003,9563,Not Valid,Flag
4816206081,36142455,12/05/2023 14:07:49,12/05/2023 14:27:49,12/05/2023 14:32:49,On Time,"£1,239.96",Card,12801,3112,Not Valid,Flag
2808133351,11071601,03/12/2023 11:14:33,03/12/2023 11:27:33,03/12/2023 11:27:33,On Time,"£2,922.68",Cash,70241,3774,Not Valid,Flag
3444569396,57967753,25/09/2024 19:12:11,25/09/2024 19:31:11,25/09/2024 19:27:11,On Time,"£2,526.45",UPI,74223,8264,Valid,Good to go
9704671447,25977417,05/12/2023 22:44:34,05/12/2023 22:56:34,05/12/2023 22:57:34,On Time,"£3,530.03",Cash,83778,8476,Not Valid,Flag
6454001692,2136830,09/09/2023 17:10:08,09/09/2023 17:30:08,09/09/2023 17:42:08,Slightly Delayed,"£4,369.13",UPI,28635,8872,Not Valid,Good to go
2624508626,63262519,28/02/2024 00:12:59,28/02/2024 00:27:59,28/02/2024 00:24:59,On Time,£326.56,Wallet,32652,9228,Valid,Good to go
932273820,17287733,06/05/2024 02:04:58,06/05/2024 02:16:58,06/05/2024 02:21:58,On Time,"£1,912.65",Cash,48216,8621,Not Valid,Flag
7908614088,12622901,14/05/2023 15:42:09,14/05/2023 16:02:09,14/05/2023 16:16:09,Slightly Delayed,"£6,721.46",Card,80984,523,Not Valid,Good to go
9730765358,82708090,20/08/2023 21:45:23,20/08/2023 21:58:23,20/08/2023 21:57:23,On Time,"£1,354.27",UPI,93026,9210,Valid,Good to go
4748284156,38969732,18/09/2023 20:15:02,18/09/2023 20:27:02,18/09/2023 20:25:02,On Time,"£3,484.22",Card,77950,5517,Valid,Good to go
1829286278,45052594,27/09/2023 17:13:16,27/09/2023 17:32:16,27/09/2023 17:34:16,On Time,"£2,529.56",Card,39836,120,Not Valid,Flag
3180415318,22076522,07/07/2024 05:06:55,07/07/2024 05:16:55,07/07/2024 05:43:55,Significantly Delayed,"£1,790.18",Card,34284,983,Not Valid,Good to go
1008158736,62971413,10/06/2024 15:00:16,10/06/2024 15:14:16,10/06/2024 15:23:16,Slightly Delayed,£814.33,Card,26508,8514,Not Valid,Good to go
5092816701,89531595,03/06/2024 19:10:02,03/06/2024 19:22:02,03/06/2024 19:52:02,Significantly Delayed,"£2,717.67",Cash,43823,7588,Not Valid,Good to go
4339850858,16230299,25/10/2023 22:24:54,25/10/2023 22:34:54,25/10/2023 22:50:54,Significantly Delayed,£626.19,UPI,53728,8440,Not Valid,Good to go
1564040362,93924203,01/08/2023 11:56:52,01/08/2023 12:08:52,01/08/2023 12:05:52,On Time,"£4,091.56",UPI,80698,3281,Valid,Good to go
4856827800,43784632,20/08/2024 03:23:58,20/08/2024 03:33:58,20/08/2024 03:30:58,On Time,"£1,785.77",Card,4610,9380,Valid,Good to go
2465711187,48511124,30/03/2023 10:56:02,30/03/2023 11:08:02,30/03/2023 11:03:02,On Time,"£2,295.91",Wallet,94564,7144,Valid,Good to go
7741314063,32054313,13/09/2024 19:17:00,13/09/2024 19:34:00,13/09/2024 19:36:00,On Time,"£2,559.45",UPI,35348,3886,Not Valid,Flag
6973696848,21779155,23/04/2023 15:48:37,23/04/2023 16:07:37,23/04/2023 16:16:37,Slightly Delayed,"£2,455.38",UPI,32179,3543,Not Valid,Good to go
443178123,56248757,29/08/2024 00:57:24,29/08/2024 01:09:24,29/08/2024 01:15:24,Slightly Delayed,£464.47,UPI,38965,5562,Not Valid,Good to go
2155491764,77869660,29/08/2024 01:12:55,29/08/2024 01:31:55,29/08/2024 01:26:55,On Time,"£1,496.14",Card,72093,201,Valid,Good to go
282887897,97492493,19/09/2023 23:21:12,19/09/2023 23:36:12,19/09/2023 23:32:12,On Time,"£3,330.24",Wallet,79472,1577,Valid,Good to go
1014190951,70798876,25/04/2023 16:00:01,25/04/2023 16:19:01,25/04/2023 16:14:01,On Time,"£1,856.87",Cash,80162,1074,Valid,Good to go
4632027192,64162093,09/07/2024 02:43:22,09/07/2024 02:59:22,09/07/2024 02:58:22,On Time,"£2,036.30",Cash,6632,7992,Valid,Good to go
9196809062,58979427,19/05/2024 02:58:20,19/05/2024 03:16:20,19/05/2024 03:31:20,Slightly Delayed,"£3,159.25",Cash,2987,2301,Not Valid,Good to go
3802671506,55028958,30/07/2023 07:51:28,30/07/2023 08:04:28,30/07/2023 08:04:28,On Time,"£4,557.70",Wallet,38523,7462,Not Valid,Flag
931138604,38133873,24/08/2023 16:18:57,24/08/2023 16:28:57,24/08/2023 16:24:57,On Time,"£1,521.46",UPI,69770,8292,Valid,Good to go
6507222211,46623192,15/01/2024 06:54:51,15/01/2024 07:14:51,15/01/2024 07:25:51,Slightly Delayed,"£3,387.81",Wallet,20296,681,Not Valid,Good to go
9091185978,4606533,22/07/2023 08:48:30,22/07/2023 09:08:30,22/07/2023 09:08:30,On Time,£938.72,Wallet,28584,413,Not Valid,Flag
6314310505,42272393,16/02/2024 04:34:10,16/02/2024 04:46:10,16/02/2024 04:47:10,On Time,£785.67,Wallet,98855,8019,Not Valid,Flag
2711467206,21658322,07/04/2023 00:50:13,07/04/2023 01:03:13,07/04/2023 00:58:13,On Time,"£2,764.55",Cash,63249,9015,Valid,Good to go
1359318731,72675976,27/08/2024 22:36:25,27/08/2024 22:52:25,27/08/2024 22:47:25,On Time,£831.43,Wallet,34201,7047,Valid,Good to go
4521042050,99734256,25/04/2024 08:00:21,25/04/2024 08:14:21,25/04/2024 08:17:21,On Time,"£2,669.97",Wallet,40126,5597,Not Valid,Flag
1317016672,87256913,20/09/2024 23:46:52,21/09/2024 00:03:52,21/09/2024 00:07:52,On Time,"£3,869.92",Wallet,11412,9048,Not Valid,Flag
7624598493,69516494,18/04/2024 06:44:36,18/04/2024 07:02:36,18/04/2024 07:09:36,Slightly Delayed,"£2,629.91",Wallet,36089,4792,Not Valid,Good to go
1753431230,9048817,24/03/2024 13:44:38,24/03/2024 13:56:38,24/03/2024 13:51:38,On Time,"£3,944.12",Wallet,42674,9147,Valid,Good to go
8650539199,41640262,04/12/2023 05:05:17,04/12/2023 05:25:17,04/12/2023 05:37:17,Slightly Delayed,"£1,272.55",Card,73657,5658,Not Valid,Good to go
3276478503,10048910,03/04/2024 14:28:23,03/04/2024 14:39:23,03/04/2024 14:36:23,On Time,"£2,477.66",Cash,41400,663,Valid,Good to go
5080943123,2164524,21/09/2023 13:42:13,21/09/2023 14:01:13,21/09/2023 14:22:13,Significantly Delayed,"£1,496.54",Wallet,27168,2977,Not Valid,Good to go
6158083683,78158536,08/03/2024 17:19:17,08/03/2024 17:37:17,08/03/2024 17:42:17,On Time,"£3,096.42",Cash,76731,4050,Not Valid,Flag
9228072842,93370787,25/07/2023 06:05:17,25/07/2023 06:21:17,25/07/2023 06:26:17,On Time,£959.14,UPI,20581,1829,Not Valid,Flag
4028432722,77397957,21/05/2024 17:41:24,21/05/2024 18:01:24,21/05/2024 18:06:24,On Time,"£1,937.88",Card,66007,8183,Not Valid,Flag
3679730192,83404008,05/07/2023 14:27:32,05/07/2023 14:40:32,05/07/2023 14:35:32,On Time,"£2,775.88",Cash,55300,9630,Valid,Good to go
71793937,13189939,20/04/2024 23:44:39,21/04/2024 00:02:39,21/04/2024 00:00:39,On Time,"£2,269.58",Cash,63892,9947,Valid,Good to go
47467466,55693909,05/09/2023 16:53:11,05/09/2023 17:04:11,05/09/2023 17:02:11,On Time,£102.44,Wallet,60202,2532,Valid,Good to go
4538136436,18170800,23/05/2023 03:28:54,23/05/2023 03:40:54,23/05/2023 03:45:54,On Time,"£2,282.55",Card,80929,5084,Not Valid,Flag
8750169461,96989204,07/09/2024 06:42:34,07/09/2024 06:54:34,07/09/2024 06:55:34,On Time,"£4,677.25",UPI,88001,7647,Not Valid,Flag
9371021811,76850859,24/10/2024 11:37:31,24/10/2024 11:57:31,24/10/2024 11:55:31,On Time,"£1,217.12",Card,82734,2565,Valid,Good to go
679274212,91243571,19/10/2024 19:09:22,19/10/2024 19:26:22,19/10/2024 19:21:22,On Time,"£1,922.55",Card,12916,5840,Valid,Good to go
6601671674,49136375,09/07/2023 06:22:00,09/07/2023 06:35:00,09/07/2023 06:48:00,Slightly Delayed,"£2,353.53",Cash,5103,7944,Not Valid,Good to go
2708441500,23286884,12/01/2024 21:05:00,12/01/2024 21:21:00,12/01/2024 21:17:00,On Time,"£2,396.22",Card,11379,6831,Valid,Good to go
9548480220,82594354,08/09/2023 12:13:28,08/09/2023 12:30:28,08/09/2023 12:33:28,On Time,"£3,568.09",Wallet,11612,3238,Not Valid,Flag
5440864021,44409533,15/09/2023 07:33:04,15/09/2023 07:52:04,15/09/2023 07:51:04,On Time,"£1,988.09",Card,56201,7285,Valid,Good to go
5705224767,3897936,02/06/2023 17:35:56,02/06/2023 17:52:56,02/06/2023 17:48:56,On Time,"£2,322.96",Card,50670,562,Valid,Good to go
9945458771,8733344,27/08/2024 15:06:31,27/08/2024 15:16:31,27/08/2024 15:26:31,Slightly Delayed,£910.44,Cash,10844,6268,Not Valid,Good to go
336832815,10769994,09/12/2023 04:14:59,09/12/2023 04:27:59,09/12/2023 04:38:59,Slightly Delayed,£935.81,UPI,23603,7500,Not Valid,Good to go
9543126726,24308515,01/05/2024 12:03:22,01/05/2024 12:22:22,01/05/2024 12:34:22,Slightly Delayed,"£2,520.83",Cash,42216,6769,Not Valid,Good to go
5134666123,38613642,02/05/2024 13:28:58,02/05/2024 13:48:58,02/05/2024 13:49:58,On Time,£887.15,UPI,72594,6562,Not Valid,Flag
5663657880,69632084,06/05/2024 11:20:40,06/05/2024 11:35:40,06/05/2024 11:59:40,Significantly Delayed,"£2,630.49",UPI,79020,5302,Not Valid,Good to go
5352647396,49756591,11/10/2023 20:42:36,11/10/2023 21:02:36,11/10/2023 21:00:36,On Time,"£1,833.25",Cash,6854,3566,Valid,Good to go
7995172779,40703374,15/06/2023 13:44:44,15/06/2023 14:02:44,15/06/2023 14:15:44,Slightly Delayed,£438.47,Cash,62870,3605,Not Valid,Good to go
605779703,8881320,07/03/2024 23:02:42,07/03/2024 23:19:42,07/03/2024 23:16:42,On Time,"£1,354.81",UPI,68537,1208,Valid,Good to go
685688121,60371334,27/10/2023 01:01:25,27/10/2023 01:17:25,27/10/2023 01:34:25,Significantly Delayed,"£2,302.74",Wallet,32044,1618,Not Valid,Good to go
5966726971,57833505,06/09/2023 18:01:18,06/09/2023 18:16:18,06/09/2023 18:21:18,On Time,"£2,597.42",Wallet,51902,4449,Not Valid,Flag
6763510083,4055790,07/06/2023 10:27:39,07/06/2023 10:41:39,07/06/2023 10:36:39,On Time,"£3,215.35",Cash,95417,3310,Valid,Good to go
6735813139,90448312,04/04/2023 01:07:06,04/04/2023 01:25:06,04/04/2023 01:21:06,On Time,£951.27,Cash,58945,3811,Valid,Good to go
8361205778,47274329,20/06/2023 08:36:50,20/06/2023 08:52:50,20/06/2023 08:50:50,On Time,"£2,288.64",Wallet,55780,6955,Valid,Good to go
3640952655,50105174,01/06/2023 16:31:24,01/06/2023 16:48:24,01/06/2023 17:02:24,Slightly Delayed,"£1,325.12",Cash,15926,7623,Not Valid,Good to go
6395279829,34588087,26/10/2023 04:59:56,26/10/2023 05:09:56,26/10/2023 05:08:56,On Time,"£3,312.98",Cash,18102,7226,Valid,Good to go
339410846,61618079,06/05/2023 15:36:15,06/05/2023 15:50:15,06/05/2023 15:45:15,On Time,£967.74,Card,93237,298,Valid,Good to go
8924056486,74172010,08/04/2024 00:45:25,08/04/2024 00:59:25,08/04/2024 01:24:25,Significantly Delayed,"£2,577.32",UPI,20522,4989,Not Valid,Good to go
6616322616,61763552,03/12/2023 10:48:35,03/12/2023 11:05:35,03/12/2023 11:09:35,On Time,"£1,998.90",Wallet,53617,4706,Not Valid,Flag
4178578583,69340015,29/09/2024 05:23:08,29/09/2024 05:39:08,29/09/2024 05:39:08,On Time,£858.84,UPI,76083,9868,Not Valid,Flag
7558107764,50968312,13/03/2024 22:01:27,13/03/2024 22:16:27,13/03/2024 22:14:27,On Time,"£3,414.46",Cash,2704,4233,Valid,Good to go
7894708851,78678612,12/04/2024 01:37:57,12/04/2024 01:49:57,12/04/2024 01:47:57,On Time,£481.63,Wallet,97823,5005,Valid,Good to go
1916638346,20163931,28/06/2023 17:22:05,28/06/2023 17:40:05,28/06/2023 17:52:05,Slightly Delayed,£223.49,Cash,35010,7021,Not Valid,Good to go
4973943462,68341636,29/10/2024 18:19:37,29/10/2024 18:36:37,29/10/2024 18:56:37,Significantly Delayed,"£1,903.83",Card,40489,1572,Not Valid,Good to go
6567129123,66135710,09/09/2023 12:41:26,09/09/2023 12:54:26,09/09/2023 12:59:26,On Time,"£3,012.34",Cash,43806,2238,Not Valid,Flag
8702642032,23676689,22/08/2023 20:13:04,22/08/2023 20:31:04,22/08/2023 20:34:04,On Time,"£1,137.72",Card,48604,8386,Not Valid,Flag
7857954356,76864442,20/01/2024 18:49:03,20/01/2024 19:08:03,20/01/2024 19:04:03,On Time,"£2,866.57",Wallet,79173,4809,Valid,Good to go
5376218500,24644542,16/11/2023 15:45:17,16/11/2023 16:00:17,16/11/2023 16:09:17,Slightly Delayed,£888.16,Card,38067,2758,Not Valid,Good to go
3452449295,71252391,09/10/2023 06:35:23,09/10/2023 06:54:23,09/10/2023 06:55:23,On Time,"£1,395.83",UPI,48310,5485,Not Valid,Flag
1694826296,12277039,09/05/2023 19:36:29,09/05/2023 19:49:29,09/05/2023 19:47:29,On Time,"£2,463.99",Card,15133,1298,Valid,Good to go
9449954611,97111119,12/08/2023 07:24:03,12/08/2023 07:34:03,12/08/2023 07:41:03,Slightly Delayed,£50.12,Cash,64018,9188,Not Valid,Good to go
7722059222,63630649,16/11/2023 23:07:52,16/11/2023 23:21:52,16/11/2023 23:36:52,Slightly Delayed,"£4,544.95",Cash,59534,7000,Not Valid,Good to go
2871448124,81091233,28/05/2024 05:42:27,28/05/2024 06:00:27,28/05/2024 06:04:27,On Time,"£1,538.55",Cash,59357,779,Not Valid,Flag
4158839033,38969732,22/09/2024 12:13:30,22/09/2024 12:29:30,22/09/2024 12:30:30,On Time,"£1,618.32",Cash,26464,478,Not Valid,Flag
9936118648,54885705,04/03/2024 18:42:25,04/03/2024 18:58:25,04/03/2024 19:07:25,Slightly Delayed,£71.84,Wallet,91322,9973,Not Valid,Good to go
6804747901,89619421,31/01/2024 02:45:25,31/01/2024 03:01:25,31/01/2024 03:04:25,On Time,"£2,389.91",Wallet,71158,8759,Not Valid,Flag
7579444448,53354003,06/06/2024 16:01:20,06/06/2024 16:20:20,06/06/2024 16:22:20,On Time,£491.39,Wallet,96702,8726,Not Valid,Flag
4379043082,88167544,12/05/2023 04:35:08,12/05/2023 04:45:08,12/05/2023 04:45:08,On Time,£831.10,Cash,29561,8366,Not Valid,Flag
4212894712,20310720,09/06/2024 14:49:20,09/06/2024 15:04:20,09/06/2024 15:06:20,On Time,"£1,512.77",Cash,52325,790,Not Valid,Flag
7962511808,60371334,11/02/2024 10:18:16,11/02/2024 10:32:16,11/02/2024 10:35:16,On Time,"£2,861.63",UPI,33403,8138,Not Valid,Flag
6478815087,22293666,18/07/2024 08:01:45,18/07/2024 08:13:45,18/07/2024 08:10:45,On Time,"£2,516.92",Cash,73936,5317,Valid,Good to go
6239166986,6724509,23/05/2024 06:21:35,23/05/2024 06:41:35,23/05/2024 06:49:35,Slightly Delayed,£578.85,Cash,89070,7457,Not Valid,Good to go
